trade_date,pr,tr,dy,dy_pct_expanding,dy_realized
20210607,5170.731,8498.3598,0.04252608748636547,0.910427807486631,0.050467881781144364
20210608,5142.3618,8452.9918,0.04139396817972902,0.8877305533279871,0.04859434259090345
20210609,5157.3776,8481.9901,0.040387774916024376,0.8594334580438269,0.0472459207352105
20210610,5169.6907,8502.2405,0.040150767058957836,0.8519903820464868,0.04705920358639437
20210611,5147.6327,8474.4772,0.040884051360807035,0.8731303418803419,0.047526471958180716
20210615,5105.4489,8405.0307,0.04067797896154188,0.865954606141522,0.04681607229627671
20210616,5038.7454,8295.2175,0.041216478797167874,0.8828083288841431,0.04681607229627671
20210617,5029.8193,8292.2374,0.04222168875901574,0.9020549773151855,0.047674990303883336
20210618,5009.934,8287.499,0.045784750277684846,0.9447705442902882,0.05123234501107077
20210621,5036.6107,8331.6281,0.045352110856139424,0.9386503067484663,0.050987317417265476
20210622,5096.1971,8430.1967,0.04280415481101539,0.9125333333333333,0.048345884128353944
20210623,5168.7381,8550.195,0.04121591352909868,0.8816315649160223,0.04702410386146627
20210624,5163.1286,8544.3345,0.04133157731702817,0.884594882729211,0.04700197966685393
20210625,5185.6348,8586.021,0.040618381686684975,0.8622435385025313,0.046118704544504396
20210628,5143.8309,8516.805,0.04094848967938471,0.8740010655301013,0.046118706211435656
20210629,5136.9878,8508.735,0.04104045418481392,0.8766977363515313,0.046063766091180236
20210630,5153.3965,8539.4014,0.0402087153315726,0.8514376996805112,0.04503651765354699
20210701,5129.8208,8501.2171,0.040124924874824934,0.8477508650519031,0.044660066998802206
20210702,5095.1268,8443.7217,0.039650006760639095,0.83448642895157,0.04368591625735729
20210705,5102.9435,8462.0634,0.04022637052182117,0.8520883213620644,0.044350848270876986
20210706,5093.2563,8453.6862,0.039321652382422266,0.825,0.04284052392093596
20210707,5097.0188,8473.665,0.04044212550737476,0.8582823717096517,0.04391252075729546
20210708,4999.3961,8323.0796,0.040959569743186104,0.8745348219032429,0.043239226057829816
20210709,5041.7975,8408.2716,0.04235465796566068,0.9051288865267074,0.04505399621338402
20210712,5077.1501,8478.092,0.042539644601412505,0.9104675876726886,0.04539352456617607
20210713,5110.6191,8542.6151,0.04227294360503339,0.902523240371846,0.04520880802824134
20210714,5076.1542,8495.125,0.043752583955876716,0.9211364843335104,0.0464553504721299
20210715,5102.5826,8547.5708,0.04356053975019356,0.9195646402973188,0.0463625522056057
20210716,5107.8824,8567.0263,0.044194220213815624,0.9270169851380042,0.04700190332868992
20210719,5096.5915,8548.0891,0.04287135206723892,0.9127089413637569,0.045353704335749034
20210720,5079.3166,8523.7652,0.0411080140858623,0.8779840848806366,0.043026068288956276
20210721,5078.7577,8526.4013,0.041227399119235564,0.8806682577565632,0.043113470351022753
20210722,5134.3525,8619.7358,0.04022131012142618,0.8494167550371156,0.04246006344913811
20210723,5054.1009,8504.0936,0.04200549328487189,0.8961038961038961,0.043510929729829506
20210726,4951.1313,8335.9332,0.043162626484795116,0.9162692103868575,0.04375983272411754
20210727,4803.4369,8092.816,0.04414226464508179,0.9263576158940398,0.04329291917244449
20210728,4750.0305,8002.8371,0.04463857812107439,0.9327330508474576,0.04329292459884737
20210729,4799.0508,8093.0796,0.04484674838428875,0.9343394228223457,0.043970072749477396
20210730,4858.4323,8196.4721,0.0444519488251202,0.930651138168343,0.04411311085795111
20210802,4870.7121,8219.0986,0.04410805630896434,0.9248478433448002,0.04383127096889683
20210803,4812.4302,8120.7505,0.044642223472527644,0.9328042328042329,0.04383125671898225
20210804,4886.6957,8246.0702,0.04396379176922254,0.9233007140967998,0.043831275465114894
20210805,4856.8873,8195.7699,0.04423361267893666,0.9264939185616076,0.04383127533565978
20210806,4882.5564,8239.0854,0.04362017508173886,0.9183187946074544,0.043393636792534274
20210809,4950.7131,8354.0965,0.0429209895595432,0.9106765327695561,0.04327863246813113
20210810,4959.3887,8373.5022,0.04315974823407158,0.9138705416116248,0.043576696876257204
20210811,5036.9275,8504.4198,0.04249534417299029,0.9043845747490755,0.043576696876257204
20210812,5101.5779,8615.0435,0.04212713458845067,0.8951676789015052,0.043754436889756665
20210813,5108.1028,8626.0622,0.042073326518169085,0.8938753959873285,0.043754439754049024
20210816,5108.3711,8629.3964,0.04140796094544609,0.882818685669042,0.04293906411547943
20210817,5011.6733,8466.0481,0.04220690742224668,0.8965699208443272,0.04293906411547943
20210818,5043.6715,8521.3668,0.04208763734900632,0.8944869427591664,0.04309394072740225
20210819,5014.928,8472.8042,0.04232886879432662,0.9008438818565401,0.043093943291073966
20210820,5022.0882,8484.9015,0.042268515497271696,0.8982335881887688,0.04309393917675841
20210823,5080.2207,8583.1172,0.04178484074724654,0.8890353189246178,0.04309393917675841
20210824,5122.6226,8654.756,0.041088584157525955,0.8722002635046113,0.04268386615811193
20210825,5184.7879,8762.1232,0.04086282373665982,0.8622233930453108,0.04296214729491399
20210826,5205.1769,8796.58,0.04039797423984688,0.8493547537529629,0.04260767001375121
20210827,5240.6388,8857.1101,0.04019242966679978,0.8422854133754608,0.04267837617359871
20210830,5271.5155,8909.2942,0.03995699339265248,0.8341668860226376,0.04267835426469824
20210831,5385.9776,9102.7447,0.03879059688404088,0.7981578947368421,0.042289715764193936
20210901,5361.02,9060.5642,0.03897117903969054,0.8050513022888713,0.042289712224262255
20210902,5448.119,9207.7687,0.038348148425119646,0.7798527091004734,0.04228971281167282
20210903,5431.9273,9180.4035,0.03846246932072887,0.7833289508282935,0.04228972453163404
20210906,5482.7048,9266.2216,0.038106250035743104,0.7720820189274448,0.042289720608129855
20210907,5592.5496,9451.8682,0.037357780241566274,0.7479632063074901,0.04228970238757479
20210908,5639.6195,9531.4202,0.037045981650330115,0.7396216500262743,0.042289702676808316
20210909,5746.5065,9712.068,0.03635690931358407,0.7202521670606777,0.04228969707667374
20210910,5668.778,9580.7005,0.03685542681045682,0.7331932773109243,0.04228969968349339
20210913,5772.5134,9756.0219,0.03619311886603062,0.7148857967970595,0.042289705273335976
20210914,5670.9439,9584.3611,0.0368413455964967,0.7330708661417323,0.042289691763916615
20210915,5687.3106,9612.0221,0.03673532500128096,0.7299921280503805,0.04228969157945217
20210916,5601.5444,9467.0702,0.03729778827714543,0.7465897166841553,0.04228969414389416
20210917,5496.1389,9292.4804,0.038395695835337286,0.7807500655651718,0.04268847766290085
20210922,5574.2948,9424.6208,0.03785735865156706,0.7642894598846356,0.04268847766290085
20210923,5581.6786,9437.1048,0.0378072721971145,0.7622542595019659,0.04268846943522209
20210924,5404.9915,9138.6822,0.039076812490439844,0.8100104821802935,0.04272354032397252
20210927,5251.9312,8879.8902,0.04021565791089747,0.8438564317526853,0.042723543946752596
20210928,5335.0436,9020.4154,0.03958915423584268,0.8247773703509691,0.042723542890146016
20210929,5166.0006,8734.5999,0.040884596919274825,0.864624247185127,0.04272354019410862
20210930,5245.3479,8878.0538,0.04101028449744703,0.8693717277486911,0.04345496109070379
20211008,5244.4434,8876.5229,0.04101735954354421,0.869667626275844,0.04345496325473097
20211011,5275.2232,8928.6196,0.040778044721450746,0.859497645211931,0.04345497651181773
20211012,5187.6337,8780.3693,0.04146653540223449,0.8835992675908972,0.04345495545878397
20211013,5151.1249,8718.576,0.041461549280047055,0.8833682008368201,0.043092394377954424
20211014,5130.9031,8684.3494,0.04162494032016971,0.886797385620915,0.04309237458413806
20211015,5143.6428,8711.2964,0.0421403116977113,0.8957135389440669,0.04373749324110787
20211018,5220.437,8841.3554,0.04152040061676478,0.8839822315129344,0.04373747546552709
20211019,5257.3297,8903.8369,0.041229036032224047,0.8753918495297806,0.04373747546552709
20211020,5205.6618,8816.332,0.04163825076697835,0.8874379733611909,0.04373747754633839
20211021,5243.4528,8880.3351,0.041338163095695456,0.8783289817232376,0.043737488612722863
20211022,5149.8551,8722.2771,0.04214215124315825,0.896110676063691,0.04379246591860486
20211025,5155.3052,8731.5079,0.04209759928636038,0.894572025052192,0.04379246591940267
20211026,5132.1961,8692.3681,0.04228714782526883,0.8998173754239499,0.04379245743041871
20211027,5054.6222,8560.9818,0.04285160025541846,0.9107981220657277,0.043695623535725536
20211028,4940.0066,8366.8579,0.043565462293351793,0.9183833116036506,0.04337958094899852
20211029,4964.6733,8408.6358,0.043349015151955106,0.9157977059436914,0.04337958637066941
20211101,4990.2494,8451.9539,0.04312684462646384,0.9139953088350273,0.04337958896642147
20211102,4888.5758,8279.75,0.043808140275177966,0.9210526315789473,0.0431365418398959
20211103,4952.7069,8388.3683,0.04305115183296744,0.911956238603803,0.04291821137122054
20211104,4954.035,8390.6178,0.04303962305329052,0.91171875,0.04291822447743998
20211105,4881.9479,8268.5244,0.04336412187633417,0.9161676646706587,0.04256478999203406
20211108,4912.0163,8319.4509,0.04309866835896801,0.9125455491931286,0.042564784814339784
20211109,4937.5171,8362.6416,0.04287608897036511,0.9091855321363518,0.04256479704932481
20211110,4932.4344,8354.033,0.04292026423813121,0.9094693028095734,0.04256478889294657
20211111,5005.169,8477.2232,0.04229655931226042,0.8977893368010403,0.04256479716051631
20211112,4970.9613,8419.2859,0.04258763117357315,0.905876235049402,0.04256480532872553
20211115,4979.0,8432.9009,0.0425188574726109,0.9040811021575254,0.04256478815903919
20211116,4951.6303,8386.5449,0.042753876709278896,0.9072245322245323,0.04256478815903919
20211117,4992.9592,8456.5435,0.0423999943395348,0.8994544037412315,0.042564798527459535
20211118,4989.2881,8450.3258,0.04243118331170372,0.9,0.04256478870900682
20211119,5059.4292,8569.7441,0.041915381309891,0.8865229810438847,0.04264031222159437
20211122,5067.4266,8583.2903,0.04184923904228039,0.885773624091381,0.04264032106574289
20211123,5095.6041,8632.3149,0.0417680971663308,0.8839865040228393,0.04279700289230104
20211124,5120.1412,8673.8823,0.04156792715543347,0.8798650752464972,0.04279699610196053
20211125,5097.9714,8636.3252,0.0417487087866435,0.8835278858625162,0.04279700979751366
20211126,5061.096,8573.8556,0.0420528817076086,0.8890041493775933,0.04279699862601305
20211129,5029.2862,8519.9675,0.04231885662751257,0.8981073373087892,0.04279699225427813
20211130,5044.1175,8545.0929,0.04219444055219955,0.8926905132192846,0.04279700762618899
20211201,5103.4783,8645.6543,0.041703658462123656,0.8820938066856698,0.04279700762618899
20211202,5114.324,8664.0277,0.041615207717861216,0.8797927461139896,0.04279699482492805
20211203,5150.0489,8724.5482,0.0413265310153546,0.8704998704998705,0.04279699482492805
20211206,5092.9239,8627.7743,0.04160304547013698,0.8790781978249611,0.042592494245029755
20211207,5119.5989,8672.9637,0.04138628494436,0.8728967123996894,0.042592501227807444
20211208,5124.2078,8680.7716,0.04134905459934762,0.8713768115942029,0.04259249403853693
20211209,5130.746,8691.8477,0.04129636277075555,0.8688227684346701,0.04259249403853693
20211210,5118.5648,8671.2119,0.04139464212665004,0.8732540093119503,0.04259249607490512
20211213,5117.0872,8668.7088,0.04140660051804906,0.874062580811999,0.04259250158824379
20211214,5064.5912,8579.7767,0.04183579229581692,0.8852119958634953,0.04259250158824379
20211215,5087.3927,8618.4041,0.04164828290660704,0.8811062289997416,0.04259249809897825
20211216,5162.8637,8746.2573,0.04103946575792749,0.8596899224806202,0.04259249757830119
20211217,5129.7383,8690.1406,0.04130448777786994,0.8682510979075174,0.04259250669206671
20211220,5084.1384,8612.8912,0.04167495747945525,0.8814566115702479,0.04259251463303482
20211221,5186.4851,8786.2736,0.04085255993612064,0.8502452878905241,0.04259250181167551
20211222,5166.8515,8753.013,0.04100780888566686,0.857769747031492,0.0425925150179054
20211223,5186.9166,8787.0047,0.04084917251642267,0.8498064516129032,0.04259251327120617
20211224,5156.0637,8734.7376,0.04109360615961678,0.8622291021671826,0.04259251327120617
20211227,5186.5718,8786.4205,0.04085187996644758,0.8496259994841372,0.042592503548752436
20211228,5160.6195,8742.4555,0.04102453851380643,0.8589479112944817,0.04255491720487603
20211229,5145.0328,8716.0506,0.04114882898164175,0.8633668471255478,0.04255492552678097
20211230,5158.3534,8738.6166,0.0410425688926504,0.8592783505154639,0.04255492552678097
20211231,5209.9023,8825.9441,0.040636475075129554,0.841793352228807,0.04255492321040433
20220104,5272.7556,8932.422,0.04015207246810569,0.8274085522926327,0.04255492321040433
20220105,5258.0069,8907.4367,0.0402646925263012,0.8328611898016998,0.04255491474844053
20220106,5281.6173,8947.4344,0.04008469820821393,0.8236354273944387,0.042554915615413025
20220107,5296.2818,8972.2771,0.03997370531691992,0.8205920205920206,0.0425549093417974
20220110,5347.8286,9059.6011,0.03958840968539248,0.8103448275862069,0.04255491299448222
20220111,5371.9026,9100.3841,0.0394109955649715,0.8052482634422434,0.04255491299448222
20220112,5347.7161,9059.4105,0.03958924767868661,0.8106995884773662,0.04255491838574832
20220113,5331.4973,9031.9346,0.0397096740199008,0.8148624325019285,0.04255490993525646
20220114,5235.9777,8870.1177,0.04043410378619643,0.837789203084833,0.04255491907916076
20220117,5251.1609,8895.8391,0.04031718506323367,0.8347468517090723,0.0425549100895668
20220118,5303.1783,8983.9602,0.03992172501575454,0.8193730729701952,0.0425549100895668
20220119,5338.3387,9043.5245,0.039658790596865306,0.8119702029283329,0.04255491545684631
20220120,5318.1383,9009.3035,0.03980942937602205,0.8168977914740626,0.04255491418359836
20220121,5276.7259,8939.1479,0.04012185135557239,0.8251604621309371,0.042554905376252616
20220124,5252.3922,8897.925,0.040307741731117966,0.8344455852156057,0.0425549161923795
20220125,5070.7303,8590.1769,0.04175179567629915,0.8840133435976392,0.042554921773887644
20220126,5102.6572,8644.2633,0.04149055817726088,0.8763468445356594,0.042554921773887644
20220127,5033.8934,8527.7725,0.04205732545333493,0.8897153116183637,0.04255492123582494
20220128,5009.7414,8486.8572,0.042260080591017025,0.8956410256410257,0.04255491727491556
20220207,5140.6036,8708.5472,0.04118430093354083,0.8636247116124071,0.04255493559623247
20220208,5254.5345,8901.5541,0.04029132431944292,0.8321373654536135,0.0425549329312489
20220209,5278.9268,8942.8764,0.04010514559005746,0.8227004868050217,0.0425549268856682
20220210,5336.1947,9039.8923,0.03967473997359939,0.8101946721311475,0.04255492870220756
20220211,5325.3022,9021.4396,0.039755890440948134,0.8138284250960307,0.0425549272425223
20220214,5242.9059,8881.8545,0.04038068579282464,0.8351254480286738,0.04255492699217078
20220215,5221.0933,8844.9024,0.040549387575442575,0.8397747632454569,0.04255492699217078
20220216,5268.1763,8924.6644,0.040186994153956296,0.8267656090071648,0.04255493379603181
20220217,5244.6059,8884.7344,0.04036759295783551,0.8347403427986697,0.04255492124131366
20220218,5345.1594,9055.0792,0.03960819933663938,0.8063938618925831,0.04255492568951591
20220221,5379.5403,9113.3229,0.03935506324365347,0.798517003323958,0.042554927574602885
20220222,5334.1764,9036.4732,0.039689753928700694,0.8100715746421268,0.042554927574602885
20220223,5319.447,9011.5205,0.03979963740831486,0.8142090467671863,0.042554907199263026
20220224,5216.4932,8837.1095,0.04058513580613537,0.8405723045477772,0.04255491182417037
20220225,5215.192,8834.9053,0.04059527603165095,0.8408684546615581,0.042554926586179764
20220228,5219.1452,8841.6021,0.04056452746286074,0.8401430030643514,0.042554926586179764
20220301,5263.5754,8916.8701,0.04022212444514669,0.8284401327546592,0.04255493107047248
20220302,5298.648,8976.2856,0.03995588011295998,0.8167432363450741,0.04255492186975651
20220303,5355.0094,9071.7658,0.03953534069305378,0.8025006379178362,0.04255491685683643
20220304,5329.2221,9028.0803,0.03972664794746657,0.8107142857142857,0.042554918648229245
20220307,5271.5195,8930.3279,0.040161486134497375,0.8247895944912013,0.04255490260784067
20220308,5090.0852,8622.9654,0.04159302983848564,0.8788883222845487,0.04255490389267358
20220309,5024.8136,8512.3906,0.042133317264551697,0.8924292633188886,0.04255490389267358
20220310,5087.3541,8618.3387,0.0416153545668562,0.8799694189602446,0.042554898933505614
20220311,5120.3066,8674.1626,0.04134753510174969,0.870063694267516,0.042554901353436314
20220314,5009.3136,8486.1326,0.04226368779071801,0.8963321446765156,0.04255490326004918
20220315,4699.8654,7961.9054,0.04504640592376114,0.9378660555131143,0.04255489864606887
20220316,4811.543,8151.0952,0.04400086471385502,0.9261710794297352,0.04255490037986909
20220317,4896.5771,8295.1489,0.04323673991142696,0.9162636803257826,0.04255489554445879
20220318,5025.4993,8513.5523,0.04212756315175989,0.8910941475826972,0.04255489705462456
20220321,5046.455,8549.0528,0.041952632727188084,0.886034088018316,0.042554904091009815
20220322,5131.9307,8693.8547,0.041253883882196994,0.8644455747711088,0.042554904091009815
20220323,5145.7513,8717.2677,0.041143060667165415,0.8609204169844902,0.04255487927626023
20220324,5128.4379,8687.9376,0.04128196116962668,0.8657854600915099,0.04255488259690354
20220325,5124.2886,8680.9084,0.04131538947470089,0.866581956797967,0.04255488362253912
20220328,5187.1653,8787.4259,0.04081458119134353,0.8447662601626016,0.04255488362253912
20220329,5177.7105,8771.4089,0.04088910628732726,0.8496316992633985,0.04255487769045496
20220330,5244.3886,8884.3663,0.040369234835021646,0.8311325545962418,0.04255487769045496
20220331,5303.2837,8984.1388,0.0399209093311359,0.8121350596598121,0.04255486742263992
20220401,5357.4278,9075.8628,0.039517460116150385,0.7977157360406092,0.042554873584969455
20220406,5447.7716,9228.9115,0.038862117386062094,0.7759451915757422,0.042554873584969455
20220407,5342.5239,9050.6145,0.03962770315308501,0.8013698630136986,0.04255487516096568
20220408,5399.535,9147.1952,0.0392092854553399,0.7887395384225209,0.042554866015964254
20220411,5280.0061,8944.7048,0.04009690504128752,0.8176977687626775,0.042554864397405634
20220412,5264.8159,8918.9717,0.0402126135441792,0.8240811153358681,0.04255488498364968
20220413,5254.4667,8901.4393,0.04029181592497197,0.8281804358844399,0.04255488452844802
20220414,5379.7854,9113.7382,0.03935324911088336,0.7917405624524956,0.04255488933573792
20220415,5347.8981,9059.7188,0.039587895482512694,0.7993920972644377,0.042554888478868014
20220418,5276.5601,8938.8671,0.040123115632460675,0.818688275512788,0.042554888478868014
20220419,5338.5267,9043.843,0.039657388190348385,0.8022784810126582,0.04255488647740413
20220420,5182.9115,8781.6881,0.041015315119104265,0.8552265249303974,0.042729229795173795
20220421,5062.8475,8578.2572,0.04198798734473417,0.8873987854251012,0.042729235634342944
20220422,5128.399,8689.3246,0.04145129237591866,0.8737667594232229,0.04272923341045898
20220425,4859.1573,8233.1339,0.04374807309514052,0.9215983813859383,0.04272923382988214
20220426,4766.7064,8076.4892,0.044426532675161876,0.9327433628318584,0.04255550599186986
20220427,4820.5909,8167.7887,0.04392994193452327,0.9249241658240647,0.04255551479294173
20220428,4883.1703,8273.8203,0.04336695743597373,0.9173616376042456,0.04255550637896599
20220429,5019.2283,8512.3459,0.04313150876248197,0.9143506821627084,0.04353562811095779
20220505,5052.006,8567.9351,0.04276823206676674,0.9078050012629452,0.043446868509875225
20220506,4921.834,8347.1702,0.043899357637117956,0.923989898989899,0.04344686555582933
20220509,4934.0392,8370.7782,0.04413835157082777,0.927796011108306,0.04380955375650175
20220510,4930.6719,8374.9001,0.04534417585232994,0.9414437152953054,0.04503674072328945
20220511,4923.273,8368.1253,0.046104981675483776,0.9520565228362352,0.045760596580531665
20220512,4911.5352,8348.1745,0.04621516835385342,0.9533299697275479,0.04576059971082236
20220513,5028.3112,8562.9709,0.04666920665003441,0.9601513240857503,0.047351103567067065
20220516,5078.7809,8651.3737,0.04648932105220619,0.9573877962682804,0.047648428967236756
20220517,5040.8226,8593.8682,0.04737962648154072,0.9657171666246533,0.04820901510382569
20220518,5006.19,8534.8247,0.04770740106368174,0.9684979838709677,0.04820901974861913
20220519,5024.2502,8571.3643,0.047873009923895433,0.9702695893172084,0.04856319770126816
20220520,5070.655,8663.4259,0.048925560944851725,0.9871536523929471,0.05012625676893734
20220523,5084.9867,8687.9122,0.048787656139827495,0.9843868043314027,0.05012624474473992
20220524,4951.5297,8463.5757,0.05053765033615001,0.9967270896273918,0.050583087537410254
20220525,5031.2878,8603.7833,0.04905165971772509,0.9884218474704254,0.049860956003440204
20220526,5081.9916,8710.7481,0.05089336680004359,0.9969803724207348,0.05230828990181258
20220527,5074.4263,8704.2372,0.0514161918113777,0.9984905660377359,0.05277654359425665
20220530,5072.0614,8706.5476,0.05217198296422526,0.9989939637826962,0.05354698424265236
20220531,5070.5271,8712.258,0.05314641952298165,1.0,0.05455696676905464
20220601,5093.2163,8756.9034,0.05338535397255185,1.0,0.05505497074548149
20220602,5054.2338,8693.2848,0.05275506525176266,0.9989947222920331,0.0539437293817111
20220606,5073.1216,8725.7718,0.0525586522342899,0.9987437185929648,0.0539437293817111
20220607,5087.4234,8761.0376,0.05362989052597438,1.0,0.05522847789115226
20220608,5125.1709,8831.9656,0.05263311462887137,0.9984932194876946,0.054597127205241014
20220609,5100.7594,8789.8985,0.05132108354174479,0.9962339944765253,0.05296699878473832
20220610,5134.1267,8870.748,0.05298276429195227,0.998995983935743,0.05506998150805664
20220613,5071.6427,8762.788,0.053175359949573404,0.9994981179422836,0.054597100651082586
20220614,5143.2939,8886.5871,0.051291534606052444,0.9954841946813848,0.05341434355689434
20220615,5137.3642,8884.6311,0.052195704419264626,0.9969902182091799,0.0543056595724305
20220616,5058.3695,8760.0929,0.05439129434817173,1.0,0.05576109560890674
20220617,5056.8537,8761.3232,0.05284016090239791,0.9982451742291301,0.054159782046281135
20220620,5035.0745,8723.5892,0.05306871614323901,0.9984962406015038,0.054159777200823545
20220621,5037.4703,8738.3291,0.05410476574692032,0.9997494362315209,0.05528164595509755
20220622,4970.5763,8622.2902,0.054304747078136054,0.999749498997996,0.05474474886444036
20220623,5039.9466,8742.6246,0.05355730198038604,0.9989982469321312,0.0547447600015627
20220624,5033.9618,8738.7306,0.05333554351479921,0.9984977466199298,0.054467932701032895
20220627,5079.5629,8817.892,0.05285671736595725,0.9969962453066333,0.054467918638323676
20220628,5125.1371,8897.0066,0.05238670016220681,0.9952452452452453,0.054467918638323676
20220629,5091.243,8865.5969,0.0544412435761238,1.0,0.05624610341677849
20220630,5106.4698,8903.1898,0.052193421435177,0.9942471235617809,0.053983200212051496
20220701,5125.9429,8937.1415,0.051995138220213594,0.9934983745936484,0.05398319561928511
20220704,5143.8105,8968.2938,0.051814527303138895,0.993,0.05398319561928511
20220705,5151.2179,8981.2086,0.05174001646484486,0.9927518120469883,0.05398319345076685
20220706,5050.6118,8811.0081,0.052952814109314315,0.9967516241879061,0.054184503141305074
20220707,5081.066,8879.0034,0.053784382097463584,0.9990007494379216,0.055406304094195225
20220708,5070.861,8890.5168,0.05720440384901119,1.0,0.058901579580829866
20220711,4997.901,8780.2223,0.05965665789335675,1.0,0.06062464600602224
20220712,4997.9361,8796.3576,0.06106560440528636,1.0,0.062132316980025415
20220713,5004.2743,8810.9497,0.061272160423135394,1.0,0.062436587627207274
20220714,4937.89,8714.6002,0.0644575397193248,1.0,0.06494568574508097
20220715,4813.9362,8537.7911,0.07037960188203277,1.0,0.06952267182137972
20220718,4932.1107,8751.401,0.06821308539344927,0.9997506234413965,0.06904132278731567
20220719,4951.3882,8785.6064,0.06627635724195055,0.99950137122912,0.06730865081561466
20220720,4968.2179,8815.4685,0.06463410827858572,0.9992522432701895,0.06580703734407845
20220721,4896.2076,8697.8813,0.06496585233194486,0.9992524296037877,0.06520363959173237
20220722,4874.2956,8658.9558,0.06392165043935026,0.9985052316890882,0.06383888230470558
20220725,4869.8414,8651.043,0.06291827508175299,0.9982565379825654,0.0627635626881784
20220726,4938.786,8778.8028,0.06141629999735823,0.99800796812749,0.062136774948031714
20220727,4943.2277,8786.6982,0.060367872698954314,0.9972616380383371,0.061115745719390935
20220728,4962.8899,8833.0039,0.060143632578037974,0.9970134395221503,0.061169842751859216
20220729,4921.7183,8760.5064,0.06073580177302217,0.9972630007464544,0.061264340605621914
20220801,4937.8859,8789.2844,0.05997551321117238,0.9965174129353234,0.060685424306266667
20220802,4798.7797,8541.6795,0.0612702615875361,0.9975130564536185,0.06024081723183583
20220803,4736.1082,8430.1262,0.062081036429575916,0.9980109398309299,0.06024082130136965
20220804,4762.2823,8476.7152,0.05935248196147206,0.9955257270693513,0.05786115605482767
20220805,4797.1442,8542.9748,0.05878225966701259,0.9952783300198808,0.05773507974469605
20220808,4873.2309,8678.4735,0.05718837414723097,0.9947826086956522,0.05701004427203893
20220809,4883.649,8697.0264,0.05706637133607724,0.994535519125683,0.05701003877429023
20220810,4862.6151,8659.5684,0.05637906033059054,0.994288552272163,0.05601049039483419
20220811,4923.7214,8768.3893,0.05528770883936321,0.9940417080436942,0.05559150806186519
20220812,4957.3534,8828.2827,0.05468427781463767,0.99379498634897,0.05534623885174739
20220815,4969.8452,8850.5286,0.05454682784706024,0.9935483870967742,0.05534623885174739
20220816,4996.1046,8898.7078,0.054419179261579735,0.9930538327958323,0.05551408932006785
20220817,5012.0491,8927.1069,0.054246059129189915,0.9923115079365079,0.05551408932006785
20220818,4969.3372,8851.0316,0.054712310059589625,0.9938011405901315,0.055514090346469036
20220819,5006.9979,8918.1101,0.05430078524240102,0.9920674268715914,0.055514090346469036
20220822,5050.9213,8996.3434,0.05326940110169369,0.990086741016109,0.05491331856328041
20220823,5075.6273,9040.348,0.053010110700075865,0.9888503468780971,0.0549133211368551
20220824,4984.4626,8877.9718,0.053805333783718476,0.9913301956898687,0.05473368088689767
20220825,5073.6245,9040.223,0.053240694553547414,0.9895988112927192,0.05513544456354058
20220826,5051.2158,9000.295,0.05313912269453475,0.9888586283733597,0.054783163467512885
20220829,5090.8457,9070.9079,0.052725463466305696,0.9863861386138614,0.05478316819463802
20220830,5060.863,9017.4845,0.052889836304907144,0.9873793615441723,0.054626556542576754
20220831,5009.623,8926.1846,0.05343080772866247,0.9903513112320633,0.0546265539505586
20220901,5043.0279,8985.7058,0.05307689099333682,0.9881276279990107,0.05462656205659511
20220902,5040.1258,8980.5348,0.05310745262045965,0.9881305637982196,0.05462656205659511
20220905,5115.8301,9115.4254,0.05232156673933962,0.9841779975278121,0.0546265628703102
20220906,5201.739,9268.4985,0.051191434584078564,0.9804745427582798,0.0543451694567727
20220907,5187.116,9242.4431,0.051335742434082045,0.9812206572769953,0.054345163219991166
20220908,5168.4662,9209.2126,0.051452215317204814,0.9817193675889329,0.0542736633767118
20220909,5222.8554,9306.1239,0.050916430166152445,0.9787601877006669,0.054273686885044636
20220913,5187.6275,9243.3545,0.051262174099113426,0.98,0.05427366962517488
20220914,5144.5946,9166.6781,0.0516909659055251,0.9817329054554431,0.05427366962517488
20220915,5134.2684,9149.6833,0.05194845075576961,0.9824777887462981,0.05443552446665234
20220916,4975.1508,8866.1227,0.05360987812979233,0.9906242289661978,0.05443551261011903
20220919,4975.774,8871.1712,0.05404726013085787,0.9913665515540208,0.05490378369828597
20220920,4980.3913,8879.4033,0.0539971579027403,0.9911220715166461,0.05490378872100732
20220921,5020.6196,8951.1251,0.05356449906671868,0.9898915187376726,0.05490378842827415
20220922,5015.0548,8941.2037,0.05362393525162467,0.9901404979048558,0.05490378842827415
20220923,4962.2136,8846.9946,0.05419495837658368,0.9916214884179398,0.05490378615049929
20220926,4872.4905,8687.0298,0.05519291615784098,0.9938408474993841,0.05490378722554534
20220927,4930.363,8790.2091,0.054545063466576185,0.9928571428571429,0.05490378788922623
20220928,4869.6435,8681.9539,0.05522518491307608,0.9938438808175326,0.05490378788922623
20220929,4846.587,8640.8471,0.05548790312952833,0.9940915805022157,0.05490378551109498
20220930,4869.9909,8690.3367,0.055683564372226046,0.9940930347034211,0.055443179719932845
20221010,4856.0239,8665.413,0.05584372263330603,0.9940944881889764,0.055443179719932845
20221011,4856.6655,8666.5579,0.05583634528099681,0.993849938499385,0.055443179719932845
20221012,4924.6696,8787.909,0.05502839848940448,0.9923757993113625,0.05540768672384089
20221013,4878.2975,8708.005,0.055878339059883896,0.9940988443570199,0.055752650152588235
20221014,4934.5125,8808.3517,0.05524177422518388,0.9926253687315634,0.05575266378060206
