trade_date,close
20140603,2198.355
20140604,2175.238
20140605,2194.348
20140606,2181.368
20140609,2174.475
20140610,2201.625
20140611,2209.183
20140612,2198.449
20140613,2226.232
20140616,2248.837
20140617,2230.038
20140618,2208.656
20140619,2163.068
20140620,2180.247
20140623,2179.51
20140624,2189.654
20140625,2182.068
20140626,2202.674
20140627,2212.916
20140630,2232.077
20140701,2238.463
20140702,2258.169
20140703,2275.202
20140704,2267.22
20140707,2266.724
20140708,2277.43
20140709,2243.19
20140710,2238.559
20140711,2247.163
20140714,2284.319
20140715,2288.454
20140716,2278.058
20140717,2264.924
20140718,2272.447
20140721,2265.662
20140722,2305.307
20140723,2304.73
20140724,2331.59
20140725,2358.1
20140728,2409.371
20140729,2433.99
20140730,2423.9
20140731,2450.504
20140801,2432.271
20140804,2471.797
20140805,2471.395
20140806,2478.583
20140807,2447.287
20140808,2452.53
20140811,2495.585
20140812,2498.136
20140813,2503.209
20140814,2483.613
20140815,2501.629
20140818,2520.741
20140819,2520.106
20140820,2505.371
20140821,2484.306
20140822,2494.776
20140825,2477.726
20140826,2453.83
20140827,2455.415
20140828,2431.74
20140829,2462.89
20140901,2489.368
20140902,2522.322
20140903,2541.32
20140904,2557.466
20140905,2576.948
20140909,2584.559
20140910,2576.875
20140911,2568.824
20140912,2585.525
20140915,2598.566
20140916,2542.442
20140917,2550.392
20140918,2563.515
20140919,2583.847
20140922,2544.382
20140923,2565.646
20140924,2603.934
20140925,2602.482
20140926,2605.587
20140929,2626.362
20140930,2629.076
20141008,2648.56
20141009,2660.51
20141010,2644.903
20141013,2631.657
20141014,2623.58
20141015,2641.369
20141016,2616.311
20141017,2597.965
20141020,2620.934
20141021,2598.18
20141022,2576.214
20141023,2546.072
20141024,2547.772
20141027,2541.561
20141028,2599.268
20141029,2645.347
20141030,2668.807
20141031,2691.591
20141103,2714.204
20141104,2712.735
20141105,2705.874
20141106,2720.474
20141107,2707.88
20141110,2768.249
20141111,2725.344
20141112,2768.277
20141113,2753.058
20141114,2741.094
20141117,2748.558
20141118,2736.908
20141119,2725.609
20141120,2726.814
20141121,2763.069
20141124,2810.727
20141125,2860.049
20141126,2879.971
20141127,2889.639
20141128,2923.64
20141201,2935.196
20141202,2999.535
20141203,3032.116
20141204,3133.915
20141205,3109.272
20141208,3188.328
20141209,3069.593
20141210,3199.791
20141211,3225.456
20141212,3241.767
20141215,3268.462
20141216,3318.859
20141217,3346.578
20141218,3348.444
20141219,3423.909
20141222,3439.213
20141223,3330.992
20141224,3275.203
20141225,3373.73
