code,trade_date,fd_share
512100.SH,20180626,14700.0
512100.SH,20180625,14700.0
512100.SH,20180622,14700.0
512100.SH,20180621,14700.0
512100.SH,20180620,14700.0
512100.SH,20180619,14700.0
512100.SH,20180615,14400.0
512100.SH,20180614,13900.0
512100.SH,20180613,13800.0
512100.SH,20180612,13800.0
512100.SH,20180611,13800.0
512100.SH,20180608,13800.0
512100.SH,20180607,13800.0
512100.SH,20180606,13800.0
512100.SH,20180605,13800.0
512100.SH,20180604,13800.0
512100.SH,20180601,13600.0
512100.SH,20180531,12900.0
512100.SH,20180530,12900.0
512100.SH,20180529,12900.0
512100.SH,20180528,12900.0
512100.SH,20180525,12900.0
512100.SH,20180524,12900.0
512100.SH,20180523,12900.0
512100.SH,20180522,12900.0
512100.SH,20180521,12900.0
512100.SH,20180518,13200.0
512100.SH,20180517,13500.0
512100.SH,20180516,13500.0
512100.SH,20180515,13500.0
512100.SH,20180514,13300.0
512100.SH,20180511,13200.0
512100.SH,20180510,13100.0
512100.SH,20180509,12900.0
512100.SH,20180508,12900.0
512100.SH,20180507,12900.0
512100.SH,20180504,12900.0
512100.SH,20180503,12900.0
512100.SH,20180502,12900.0
512100.SH,20180427,12900.0
512100.SH,20180426,12900.0
512100.SH,20180425,12900.0
512100.SH,20180424,12900.0
512100.SH,20180423,12900.0
512100.SH,20180420,12900.0
512100.SH,20180419,12900.0
512100.SH,20180418,12900.0
512100.SH,20180417,12900.0
512100.SH,20180416,12900.0
512100.SH,20180413,12900.0
512100.SH,20180412,12900.0
512100.SH,20180411,12700.0
512100.SH,20180410,12600.0
512100.SH,20180409,12600.0
512100.SH,20180404,12900.0
512100.SH,20180403,12900.0
512100.SH,20180402,12900.0
512100.SH,20180331,12889.2
512100.SH,20180330,12900.0
512100.SH,20180329,12900.0
512100.SH,20180328,12900.0
512100.SH,20180327,12900.0
512100.SH,20180326,13100.0
512100.SH,20180323,12900.0
512100.SH,20180322,12600.0
512100.SH,20180321,12600.0
512100.SH,20180320,12600.0
512100.SH,20180319,12900.0
512100.SH,20180316,12900.0
512100.SH,20180315,12900.0
512100.SH,20180314,12900.0
512100.SH,20180313,12900.0
512100.SH,20180312,13200.0
512100.SH,20180309,13200.0
512100.SH,20180308,13200.0
512100.SH,20180307,13200.0
512100.SH,20180306,13200.0
512100.SH,20180305,13200.0
512100.SH,20180302,13200.0
512100.SH,20180301,13500.0
512100.SH,20180228,13500.0
512100.SH,20180227,13500.0
512100.SH,20180226,13200.0
512100.SH,20180223,13200.0
512100.SH,20180222,13200.0
512100.SH,20180214,13200.0
512100.SH,20180213,13200.0
512100.SH,20180212,13200.0
512100.SH,20180209,13200.0
512100.SH,20180208,13200.0
512100.SH,20180207,13100.0
512100.SH,20180206,12800.0
512100.SH,20180205,12600.0
512100.SH,20180202,12600.0
512100.SH,20180201,12600.0
512100.SH,20180131,12300.0
512100.SH,20180130,12000.0
512100.SH,20180129,12300.0
512100.SH,20180126,12300.0
512100.SH,20180125,12300.0
512100.SH,20180124,12300.0
512100.SH,20180123,12300.0
512100.SH,20180122,12200.0
512100.SH,20180119,12000.0
512100.SH,20180118,12300.0
512100.SH,20180117,12300.0
512100.SH,20180116,12300.0
512100.SH,20180115,12100.0
512100.SH,20180112,12000.0
512100.SH,20180111,12000.0
512100.SH,20180110,12000.0
512100.SH,20180109,12000.0
512100.SH,20180108,12000.0
512100.SH,20180105,12000.0
512100.SH,20180104,12300.0
512100.SH,20180103,12300.0
512100.SH,20180102,12300.0
512100.SH,20251231,2565121.76
512100.SH,20251230,2583521.76
512100.SH,20251229,2573921.76
512100.SH,20251226,2590721.76
512100.SH,20251225,2535921.76
512100.SH,20251224,2518521.76
512100.SH,20251223,2508521.76
512100.SH,20251222,2513721.76
512100.SH,20251219,2526121.76
512100.SH,20251218,2517521.76
512100.SH,20251217,2524521.76
512100.SH,20251216,2513521.76
512100.SH,20251215,2508321.76
512100.SH,20251212,2508921.76
512100.SH,20251211,2478121.76
512100.SH,20251210,2488121.76
512100.SH,20251209,2511321.76
512100.SH,20251208,2514721.76
512100.SH,20251205,2517921.76
512100.SH,20251204,2490721.76
512100.SH,20251203,2480521.76
512100.SH,20251202,2465521.76
512100.SH,20251201,2472721.76
512100.SH,20251128,2487721.76
512100.SH,20251127,2490521.76
512100.SH,20251126,2504121.76
512100.SH,20251125,2522321.76
512100.SH,20251124,2574521.76
512100.SH,20251121,2570321.76
512100.SH,20251120,2499521.76
512100.SH,20251119,2485521.76
512100.SH,20251118,2467521.76
512100.SH,20251117,2467721.76
512100.SH,20251114,2478721.76
512100.SH,20251113,2489321.76
512100.SH,20251112,2478721.76
512100.SH,20251111,2466521.76
512100.SH,20251110,2469921.76
512100.SH,20251107,2472321.76
512100.SH,20251106,2471521.76
512100.SH,20251105,2474521.76
512100.SH,20251104,2468721.76
512100.SH,20251103,2477321.76
512100.SH,20251031,2491121.76
512100.SH,20251030,2460521.76
512100.SH,20251029,2484721.76
512100.SH,20251028,2469121.76
512100.SH,20251027,2466521.76
512100.SH,20251024,2477921.76
512100.SH,20251023,2472721.76
512100.SH,20251022,2478721.76
512100.SH,20251021,2492921.76
512100.SH,20251020,2480921.76
512100.SH,20251017,2478121.76
512100.SH,20251016,2463321.76
512100.SH,20251015,2474521.76
512100.SH,20251014,2453921.76
512100.SH,20251013,2468321.76
512100.SH,20251010,2477921.76
512100.SH,20251009,2499721.76
512100.SH,20250930,2500921.76
512100.SH,20250929,2506321.76
512100.SH,20250926,2462321.76
512100.SH,20250925,2464921.76
512100.SH,20250924,2482921.76
512100.SH,20250923,2465721.76
512100.SH,20250922,2462321.76
512100.SH,20250919,2470721.76
512100.SH,20250918,2472321.76
512100.SH,20250917,2496921.76
512100.SH,20250916,2483521.76
512100.SH,20250915,2476721.76
512100.SH,20250912,2501521.76
512100.SH,20250911,2518121.76
512100.SH,20250910,2480321.76
512100.SH,20250909,2486321.76
512100.SH,20250908,2501721.76
512100.SH,20250905,2600321.76
512100.SH,20250904,2599121.76
512100.SH,20250903,2506521.76
512100.SH,20250902,2513321.76
512100.SH,20250901,2508921.76
512100.SH,20250829,2516121.76
512100.SH,20250828,2522121.76
512100.SH,20250827,2548521.76
512100.SH,20250826,2566321.76
512100.SH,20250825,2580321.76
512100.SH,20250822,2600721.76
512100.SH,20250821,2570721.76
512100.SH,20250820,2594921.76
512100.SH,20250819,2580121.76
512100.SH,20250818,2602721.76
512100.SH,20250815,2603321.76
512100.SH,20250814,2582121.76
512100.SH,20250813,2593321.76
512100.SH,20250812,2564721.76
512100.SH,20250811,2560921.76
512100.SH,20250808,2515721.76
512100.SH,20250807,2523121.76
512100.SH,20250806,2549721.76
512100.SH,20250805,2506121.76
512100.SH,20250804,2515321.76
512100.SH,20250801,2499721.76
512100.SH,20250731,2487921.76
512100.SH,20250730,2503921.76
512100.SH,20250729,2498721.76
512100.SH,20250728,2511521.76
512100.SH,20250725,2554121.76
512100.SH,20250724,2570321.76
512100.SH,20250723,2525921.76
512100.SH,20250722,2507921.76
512100.SH,20250721,2517321.76
512100.SH,20250718,2533521.76
512100.SH,20250717,2525521.76
512100.SH,20250716,2521521.76
512100.SH,20250715,2530121.76
512100.SH,20250714,2546921.76
512100.SH,20250711,2579721.76
512100.SH,20250710,2539121.76
512100.SH,20250709,2547921.76
512100.SH,20250708,2538321.76
512100.SH,20250707,2508121.76
512100.SH,20250704,2510721.76
512100.SH,20250703,2512921.76
512100.SH,20250702,2526121.76
512100.SH,20250701,2507921.76
512100.SH,20250630,2534321.7646
512100.SH,20250627,2570521.76
512100.SH,20250626,2595521.76
512100.SH,20250625,2583321.76
512100.SH,20250624,2565121.76
512100.SH,20250623,2546721.76
512100.SH,20250620,2570121.76
512100.SH,20250619,2532721.76
512100.SH,20250618,2521121.76
512100.SH,20250617,2528321.76
512100.SH,20250616,2538321.76
512100.SH,20250613,2526721.76
512100.SH,20250612,2536521.76
512100.SH,20250611,2540921.76
512100.SH,20250610,2542521.76
512100.SH,20250609,2554121.76
512100.SH,20250606,2536321.76
512100.SH,20250605,2543921.76
512100.SH,20250604,2555521.76
512100.SH,20250603,2566521.76
512100.SH,20250530,2574121.76
512100.SH,20250529,2627321.76
512100.SH,20250528,2576721.76
512100.SH,20250527,2593321.76
512100.SH,20250526,2592921.76
512100.SH,20250523,2587121.76
512100.SH,20250522,2577521.76
512100.SH,20250521,2580521.76
512100.SH,20250520,2589121.76
512100.SH,20250519,2599321.76
512100.SH,20250516,2611321.76
512100.SH,20250515,2626121.76
512100.SH,20250514,2631921.76
512100.SH,20250513,2628921.76
512100.SH,20250512,2663121.76
512100.SH,20250509,2652521.76
512100.SH,20250508,2656321.76
512100.SH,20250507,2653521.76
512100.SH,20250506,2635321.76
512100.SH,20250430,2626721.76
512100.SH,20250429,2653521.76
512100.SH,20250428,2645921.76
512100.SH,20250425,2664921.76
512100.SH,20250424,2653321.76
512100.SH,20250423,2667321.76
512100.SH,20250422,2635321.76
512100.SH,20250421,2652521.76
512100.SH,20250418,2641921.76
512100.SH,20250417,2656521.76
512100.SH,20250416,2633121.76
512100.SH,20250415,2582921.76
512100.SH,20250414,2566321.76
512100.SH,20250411,2603121.76
512100.SH,20250410,2611521.76
512100.SH,20250409,2640921.76
512100.SH,20250408,2638321.76
512100.SH,20250407,2131921.76
512100.SH,20250403,2032521.76
512100.SH,20250402,2025321.76
512100.SH,20250401,2019921.76
512100.SH,20250331,2064521.7646
512100.SH,20250328,2035921.76
512100.SH,20250327,2049721.76
512100.SH,20250326,2046521.76
512100.SH,20250325,2036521.76
512100.SH,20250324,2061521.76
512100.SH,20250321,2047321.76
512100.SH,20250320,2045121.76
512100.SH,20250319,2059921.76
512100.SH,20250318,2071921.76
512100.SH,20250317,2070921.76
512100.SH,20250314,2127921.76
512100.SH,20250313,2085721.76
512100.SH,20250312,2071521.76
512100.SH,20250311,2070321.76
512100.SH,20250310,2061121.76
512100.SH,20250307,2103521.76
512100.SH,20250306,2116121.76
512100.SH,20250305,2092721.76
512100.SH,20250304,2123721.76
512100.SH,20250303,2142321.76
512100.SH,20250228,2155521.76
512100.SH,20250227,2058121.76
512100.SH,20250226,2051521.76
512100.SH,20250225,2057321.76
512100.SH,20250224,2070721.76
512100.SH,20250221,2118721.76
512100.SH,20250220,2098321.76
512100.SH,20250219,2150521.76
512100.SH,20250218,2168521.76
512100.SH,20250217,2129921.76
512100.SH,20250214,2255921.76
512100.SH,20250213,2232921.76
512100.SH,20250212,2230721.76
512100.SH,20250211,2235321.76
512100.SH,20250210,2259921.76
512100.SH,20250207,2350921.76
512100.SH,20250206,2289521.76
512100.SH,20250205,2283321.76
512100.SH,20250127,2282921.76
512100.SH,20250124,2320721.76
512100.SH,20250123,2234321.76
512100.SH,20250122,2207321.76
512100.SH,20250121,2212121.76
512100.SH,20250120,2243721.76
512100.SH,20250117,2237121.76
512100.SH,20250116,2226321.76
512100.SH,20250115,2227521.76
512100.SH,20250114,2284721.76
512100.SH,20250113,2196721.76
512100.SH,20250110,2147721.76
512100.SH,20250109,2147321.76
512100.SH,20250108,2211721.76
512100.SH,20250107,2292921.76
512100.SH,20250106,2374521.76
512100.SH,20250103,2360921.76
512100.SH,20250102,2245121.76
512100.SH,20241231,2225321.7646
512100.SH,20241230,2267721.76
512100.SH,20241227,2275921.76
512100.SH,20241226,2263721.76
512100.SH,20241225,2277521.76
512100.SH,20241224,2219521.76
512100.SH,20241223,2207721.76
512100.SH,20241220,2171721.76
512100.SH,20241219,2177721.76
512100.SH,20241218,2186921.76
512100.SH,20241217,2204921.76
512100.SH,20241216,2154721.76
512100.SH,20241213,2177721.76
512100.SH,20241212,2278521.76
512100.SH,20241211,2302521.76
512100.SH,20241210,2333721.76
512100.SH,20241209,2197121.76
512100.SH,20241206,2254721.76
512100.SH,20241205,2207121.76
512100.SH,20241204,2165121.76
512100.SH,20241203,2233521.76
512100.SH,20241202,2265321.76
512100.SH,20241129,2280921.76
512100.SH,20241128,2181321.76
512100.SH,20241127,2229721.76
512100.SH,20241126,2141521.76
512100.SH,20241125,2154521.76
512100.SH,20241122,2157921.76
512100.SH,20241121,2185721.76
512100.SH,20241120,2202921.76
512100.SH,20241119,2308121.76
512100.SH,20241118,2318721.76
512100.SH,20241115,2319521.76
512100.SH,20241114,2270921.76
512100.SH,20241113,2240921.76
512100.SH,20241112,2259321.76
512100.SH,20241111,2291721.76
512100.SH,20241108,2416721.76
512100.SH,20241107,2465721.76
512100.SH,20241106,2471121.76
512100.SH,20241105,2522321.76
512100.SH,20241104,2380721.76
512100.SH,20241101,2383321.76
512100.SH,20241031,2407121.76
512100.SH,20241030,2431521.76
512100.SH,20241029,2476721.76
512100.SH,20241028,2614521.76
512100.SH,20241025,2647121.76
512100.SH,20241024,2565721.76
512100.SH,20241023,2594321.76
512100.SH,20241022,2591321.76
512100.SH,20241021,2704121.76
512100.SH,20241018,2801321.76
512100.SH,20241017,2539321.76
512100.SH,20241016,2643721.76
512100.SH,20241015,2637521.76
512100.SH,20241014,2833121.76
512100.SH,20241011,2929121.76
512100.SH,20241010,3057721.76
512100.SH,20241009,3121121.76
512100.SH,20241008,3145521.76
512100.SH,20240930,3020921.7646
512100.SH,20240927,2531121.76
512100.SH,20240926,2481121.76
512100.SH,20240925,2316921.76
512100.SH,20240924,2330321.76
512100.SH,20240923,2176921.76
512100.SH,20240920,2173521.76
512100.SH,20240919,2151921.76
512100.SH,20240918,2110121.76
512100.SH,20240913,2106721.76
512100.SH,20240912,2067921.76
512100.SH,20240911,2045921.76
512100.SH,20240910,2008721.76
512100.SH,20240909,2008521.76
512100.SH,20240906,2001721.76
512100.SH,20240905,2030321.76
512100.SH,20240904,2029521.76
512100.SH,20240903,2032321.76
512100.SH,20240902,2078321.76
512100.SH,20240830,2124921.76
512100.SH,20240829,2040521.76
512100.SH,20240828,2009521.76
512100.SH,20240827,1957721.76
512100.SH,20240826,1904521.76
512100.SH,20240823,1888121.76
512100.SH,20240822,1861921.76
512100.SH,20240821,1841121.76
512100.SH,20240820,1827521.76
512100.SH,20240819,1819521.76
512100.SH,20240816,1815321.76
512100.SH,20240815,1824921.76
512100.SH,20240814,1788721.76
512100.SH,20240813,1793521.76
512100.SH,20240812,1774521.76
512100.SH,20240809,1775721.76
512100.SH,20240808,1788721.76
512100.SH,20240807,1776121.76
512100.SH,20240806,1811121.76
512100.SH,20240805,1819321.76
512100.SH,20240802,1831721.76
512100.SH,20240801,1836921.76
512100.SH,20240731,1816721.76
512100.SH,20240730,1687521.76
512100.SH,20240729,1689921.76
512100.SH,20240726,1695321.76
512100.SH,20240725,1686321.76
512100.SH,20240724,1664121.76
512100.SH,20240723,1646721.76
512100.SH,20240722,1655321.76
512100.SH,20240719,1650521.76
512100.SH,20240718,1618721.76
512100.SH,20240717,1506921.76
512100.SH,20240716,1377121.76
512100.SH,20240715,1344921.76
512100.SH,20240712,1301921.76
512100.SH,20240711,1300921.76
512100.SH,20240710,1285321.76
512100.SH,20240709,1285921.76
512100.SH,20240708,1213321.76
512100.SH,20240705,1223321.76
512100.SH,20240704,1195721.76
512100.SH,20240703,1182921.76
512100.SH,20240702,1178121.76
512100.SH,20240701,1198121.76
512100.SH,20240630,1215721.7646
512100.SH,20240628,1215721.76
512100.SH,20240627,1188921.76
512100.SH,20240626,1200321.76
512100.SH,20240625,1181121.76
512100.SH,20240624,1168321.76
512100.SH,20240621,1163521.76
512100.SH,20240620,1165121.76
512100.SH,20240619,1182721.76
512100.SH,20240618,1208721.76
512100.SH,20240617,1161921.76
512100.SH,20240614,1146921.76
512100.SH,20240613,1127721.76
512100.SH,20240612,1131921.76
512100.SH,20240611,1150321.76
512100.SH,20240607,1143321.76
512100.SH,20240606,1138921.76
512100.SH,20240605,1129321.76
512100.SH,20240604,1131321.76
512100.SH,20240603,1121321.76
512100.SH,20240531,1131721.76
512100.SH,20240530,1120921.76
512100.SH,20240529,1118521.76
512100.SH,20240528,1113521.76
512100.SH,20240527,1121521.76
512100.SH,20240524,1122321.76
512100.SH,20240523,1116721.76
512100.SH,20240522,1125921.76
512100.SH,20240521,1134321.76
512100.SH,20240520,1183721.76
512100.SH,20240517,1185321.76
512100.SH,20240516,1155121.76
512100.SH,20240515,1149321.76
512100.SH,20240514,1152321.76
512100.SH,20240513,1161721.76
512100.SH,20240510,1182521.76
512100.SH,20240509,1237521.76
512100.SH,20240508,1231321.76
512100.SH,20240507,1264121.76
512100.SH,20240506,1292521.76
512100.SH,20240430,1272521.76
512100.SH,20240429,1277121.76
512100.SH,20240426,1210121.76
512100.SH,20240425,1151121.76
512100.SH,20240424,1140721.76
512100.SH,20240423,1109121.76
512100.SH,20240422,1117121.76
512100.SH,20240419,1116121.76
512100.SH,20240418,1150921.76
512100.SH,20240417,1139721.76
512100.SH,20240416,1135121.76
512100.SH,20240415,1117921.76
512100.SH,20240412,1120521.76
512100.SH,20240411,1125721.76
512100.SH,20240410,1112921.76
512100.SH,20240409,1121321.76
512100.SH,20240408,1124121.76
512100.SH,20240403,1142521.76
512100.SH,20240402,1178721.76
512100.SH,20240401,1212921.76
512100.SH,20240331,1177521.7646
512100.SH,20240329,1177521.76
512100.SH,20240328,1179921.76
512100.SH,20240327,1165721.76
512100.SH,20240326,1184921.76
512100.SH,20240325,1190521.76
512100.SH,20240322,1218921.76
512100.SH,20240321,1238921.76
512100.SH,20240320,1250521.76
512100.SH,20240319,1254321.76
512100.SH,20240318,1262721.76
512100.SH,20240315,1230121.76
512100.SH,20240314,1214121.76
512100.SH,20240313,1226521.76
512100.SH,20240312,1227321.76
512100.SH,20240311,1221121.76
512100.SH,20240308,1224921.76
512100.SH,20240307,1217921.76
512100.SH,20240306,1221521.76
512100.SH,20240305,1202121.76
512100.SH,20240304,1067521.76
512100.SH,20240301,1099721.76
512100.SH,20240229,1112321.76
512100.SH,20240228,1103721.76
512100.SH,20240227,1119921.76
512100.SH,20240226,1104521.76
512100.SH,20240223,1120121.76
512100.SH,20240222,1130121.76
512100.SH,20240221,1141721.76
512100.SH,20240220,1130921.76
512100.SH,20240219,1159521.76
512100.SH,20240208,1150421.76
512100.SH,20240207,1082621.76
512100.SH,20240206,1000421.76
512100.SH,20240205,769221.76
512100.SH,20240202,330421.76
512100.SH,20240201,323521.76
512100.SH,20240131,299821.76
512100.SH,20240130,285021.76
512100.SH,20240129,290421.76
512100.SH,20240126,295621.76
512100.SH,20240125,308621.76
512100.SH,20240124,295421.76
512100.SH,20240123,299321.76
512100.SH,20240122,292621.76
512100.SH,20240119,287321.76
512100.SH,20240118,310821.76
512100.SH,20240117,310921.76
512100.SH,20240116,313621.76
512100.SH,20240115,316321.76
512100.SH,20240112,321721.76
512100.SH,20240111,326721.76
512100.SH,20240110,318121.76
512100.SH,20240109,318521.76
512100.SH,20240108,323421.76
512100.SH,20240105,328321.76
512100.SH,20240104,334321.76
512100.SH,20240103,349621.76
512100.SH,20240102,366421.76
512100.SH,20231231,386721.7646
512100.SH,20231229,386721.76
512100.SH,20231228,373021.76
512100.SH,20231227,351521.76
512100.SH,20231226,338321.76
512100.SH,20231225,325821.76
512100.SH,20231222,323621.76
512100.SH,20231221,322521.76
512100.SH,20231220,323921.76
512100.SH,20231219,325621.76
512100.SH,20231218,321121.76
512100.SH,20231215,319621.76
512100.SH,20231214,329521.76
512100.SH,20231213,323621.76
512100.SH,20231212,328221.76
512100.SH,20231211,336221.76
512100.SH,20231208,327621.76
512100.SH,20231207,319721.76
512100.SH,20231206,313721.76
512100.SH,20231205,312221.76
512100.SH,20231204,310021.76
512100.SH,20231201,314021.76
512100.SH,20231130,312721.76
512100.SH,20231129,319821.76
512100.SH,20231128,326221.76
512100.SH,20231127,326521.76
512100.SH,20231124,329621.76
512100.SH,20231123,342221.76
512100.SH,20231122,339121.76
512100.SH,20231121,335321.76
512100.SH,20231120,336621.76
512100.SH,20231117,338221.76
512100.SH,20231116,344721.76
512100.SH,20231115,347321.76
512100.SH,20231114,348521.76
512100.SH,20231113,350721.76
512100.SH,20231110,356521.76
512100.SH,20231109,364321.76
512100.SH,20231108,372221.76
512100.SH,20231107,377421.76
512100.SH,20231106,393521.76
512100.SH,20231103,392721.76
512100.SH,20231102,369121.76
512100.SH,20231101,361021.76
512100.SH,20231031,364921.76
512100.SH,20231030,368521.76
512100.SH,20231027,372021.76
512100.SH,20231026,367721.76
512100.SH,20231025,374921.76
512100.SH,20231024,391521.76
512100.SH,20231023,401721.76
512100.SH,20231020,410321.76
512100.SH,20231019,412521.76
512100.SH,20231018,416021.76
512100.SH,20231017,418821.76
512100.SH,20231016,420821.76
512100.SH,20231013,436021.76
512100.SH,20231012,439421.76
512100.SH,20231011,451821.76
512100.SH,20231010,477021.76
512100.SH,20231009,484221.76
512100.SH,20230930,495021.7646
512100.SH,20230928,495021.76
512100.SH,20230927,497221.76
512100.SH,20230926,484921.76
512100.SH,20230925,482621.76
512100.SH,20230922,492321.76
512100.SH,20230921,478321.76
512100.SH,20230920,476921.76
512100.SH,20230919,466421.76
512100.SH,20230918,464621.76
512100.SH,20230915,456721.76
512100.SH,20230914,459021.76
512100.SH,20230913,457121.76
512100.SH,20230912,463221.76
512100.SH,20230911,464321.76
512100.SH,20230908,467921.76
512100.SH,20230907,474021.76
512100.SH,20230906,486621.76
512100.SH,20230905,494621.76
512100.SH,20230904,518521.76
512100.SH,20230901,514521.76
512100.SH,20230831,514221.76
512100.SH,20230830,516121.76
512100.SH,20230829,517021.76
512100.SH,20230828,449121.76
512100.SH,20230825,448821.76
512100.SH,20230824,438421.76
512100.SH,20230823,441821.76
512100.SH,20230822,454121.76
512100.SH,20230821,465021.76
512100.SH,20230818,470521.76
512100.SH,20230817,471921.76
512100.SH,20230816,464321.76
512100.SH,20230815,460121.76
512100.SH,20230814,458421.76
512100.SH,20230811,458121.76
512100.SH,20230810,459421.76
512100.SH,20230809,459021.76
512100.SH,20230808,451921.76
512100.SH,20230807,448121.76
512100.SH,20230804,443121.76
512100.SH,20230803,440721.76
512100.SH,20230802,465421.76
512100.SH,20230801,473821.76
512100.SH,20230731,473721.76
512100.SH,20230728,466821.76
512100.SH,20230727,445321.76
512100.SH,20230726,440021.76
512100.SH,20230725,434721.76
512100.SH,20230724,417821.76
512100.SH,20230721,412021.76
512100.SH,20230720,396921.76
512100.SH,20230719,365621.76
512100.SH,20230718,365121.76
512100.SH,20230717,362721.76
512100.SH,20230714,369721.76
512100.SH,20230713,369721.76
512100.SH,20230712,351921.76
512100.SH,20230711,346621.76
512100.SH,20230710,343721.76
512100.SH,20230707,340821.76
512100.SH,20230706,344021.76
512100.SH,20230705,354821.76
512100.SH,20230704,359621.76
512100.SH,20230703,372321.76
512100.SH,20230630,369921.7646
512100.SH,20230629,362821.76
512100.SH,20230628,381221.76
512100.SH,20230627,366621.76
512100.SH,20230626,374821.76
512100.SH,20230621,322221.76
512100.SH,20230620,325221.76
512100.SH,20230619,342421.76
512100.SH,20230616,359321.76
512100.SH,20230615,361721.76
512100.SH,20230614,362221.76
512100.SH,20230613,364121.76
512100.SH,20230612,363621.76
512100.SH,20230609,369221.76
512100.SH,20230608,368621.76
512100.SH,20230607,369121.76
512100.SH,20230606,369921.76
512100.SH,20230605,373621.76
512100.SH,20230602,379721.76
512100.SH,20230601,380021.76
512100.SH,20230531,374921.76
512100.SH,20230530,379621.76
512100.SH,20230529,365021.76
512100.SH,20230526,366421.76
512100.SH,20230525,366121.76
512100.SH,20230524,365321.76
512100.SH,20230523,354221.76
512100.SH,20230522,356721.76
512100.SH,20230519,363121.76
512100.SH,20230518,363721.76
512100.SH,20230517,376321.76
512100.SH,20230516,369821.76
512100.SH,20230515,374821.76
512100.SH,20230512,375521.76
512100.SH,20230511,379521.76
512100.SH,20230510,384221.76
512100.SH,20230509,382221.76
512100.SH,20230508,387021.76
512100.SH,20230505,400721.76
512100.SH,20230504,407021.76
512100.SH,20230428,410821.76
512100.SH,20230427,404021.76
512100.SH,20230426,378021.76
512100.SH,20230425,368821.76
512100.SH,20230424,334121.76
512100.SH,20230421,317221.76
512100.SH,20230420,315421.76
512100.SH,20230419,318221.76
512100.SH,20230418,322421.76
512100.SH,20230417,326821.76
512100.SH,20230414,325721.76
512100.SH,20230413,325421.76
512100.SH,20230412,324421.76
512100.SH,20230411,332921.76
512100.SH,20230410,327221.76
512100.SH,20230407,326321.76
512100.SH,20230406,326421.76
512100.SH,20230404,340021.76
512100.SH,20230403,343221.76
512100.SH,20230331,360621.7646
512100.SH,20230330,358321.76
512100.SH,20230329,347721.76
512100.SH,20230328,340021.76
512100.SH,20230327,346221.76
512100.SH,20230324,352521.76
512100.SH,20230323,360221.76
512100.SH,20230322,370121.76
512100.SH,20230321,372021.76
512100.SH,20230320,362521.76
512100.SH,20230317,352721.76
512100.SH,20230316,346721.76
512100.SH,20230315,342021.76
512100.SH,20230314,344721.76
512100.SH,20230313,352121.76
512100.SH,20230310,349621.76
512100.SH,20230309,332521.76
512100.SH,20230308,344621.76
512100.SH,20230307,340921.76
512100.SH,20230306,330121.76
512100.SH,20230303,343121.76
512100.SH,20230302,361921.76
512100.SH,20230301,366821.76
512100.SH,20230228,366821.76
512100.SH,20230227,356321.76
512100.SH,20230224,382721.76
512100.SH,20230223,390321.76
512100.SH,20230222,403621.76
512100.SH,20230221,406321.76
512100.SH,20230220,422621.76
512100.SH,20230217,465421.76
512100.SH,20230216,483521.76
512100.SH,20230215,498521.76
512100.SH,20230214,508821.76
512100.SH,20230213,521321.76
512100.SH,20230210,533321.76
512100.SH,20230209,546221.76
512100.SH,20230208,488821.76
512100.SH,20230207,512821.76
512100.SH,20230206,565621.76
512100.SH,20230203,579221.76
512100.SH,20230202,581621.76
512100.SH,20230201,578221.76
512100.SH,20230131,588921.76
512100.SH,20230130,573421.76
512100.SH,20230120,541121.76
512100.SH,20230119,475021.76
512100.SH,20230118,453321.76
512100.SH,20230117,447221.76
512100.SH,20230116,437021.76
512100.SH,20230113,383221.76
512100.SH,20230112,382821.76
512100.SH,20230111,378121.76
512100.SH,20230110,380521.76
512100.SH,20230109,383821.76
512100.SH,20230106,391321.76
512100.SH,20230105,396021.76
512100.SH,20230104,392621.76
512100.SH,20230103,405621.76
512100.SH,20221231,422621.7646
512100.SH,20221230,422621.76
512100.SH,20221229,426321.76
512100.SH,20221228,424221.76
512100.SH,20221227,417621.76
512100.SH,20221226,419221.76
512100.SH,20221223,403221.76
512100.SH,20221222,383121.76
512100.SH,20221221,382021.76
512100.SH,20221220,392521.76
512100.SH,20221219,376021.76
512100.SH,20221216,362721.76
512100.SH,20221215,374221.76
512100.SH,20221214,374421.76
512100.SH,20221213,378121.76
512100.SH,20221212,378321.76
512100.SH,20221209,379921.76
512100.SH,20221208,380721.76
512100.SH,20221207,400921.76
512100.SH,20221206,412521.76
512100.SH,20221205,426721.76
512100.SH,20221202,437421.76
512100.SH,20221201,431221.76
512100.SH,20221130,418621.76
512100.SH,20221129,429321.76
512100.SH,20221128,406921.76
512100.SH,20221125,392021.76
512100.SH,20221124,391321.76
512100.SH,20221123,402321.76
512100.SH,20221122,402421.76
512100.SH,20221121,456821.76
512100.SH,20221118,454621.76
512100.SH,20221117,467921.76
512100.SH,20221116,472821.76
512100.SH,20221115,487121.76
512100.SH,20221114,488921.76
512100.SH,20221111,521921.76
512100.SH,20221110,484521.76
512100.SH,20221109,500721.76
512100.SH,20221108,507721.76
512100.SH,20221107,510821.76
512100.SH,20221104,507321.76
512100.SH,20221103,493021.76
512100.SH,20221102,491421.76
512100.SH,20221101,490421.76
512100.SH,20221031,472321.76
512100.SH,20221028,473121.76
512100.SH,20221027,474921.76
512100.SH,20221026,452321.76
512100.SH,20221025,389921.76
512100.SH,20221024,368021.76
512100.SH,20221021,356821.76
512100.SH,20221020,363021.76
