trade_date,sse,chinext,D
20200120,3095.7873,1982.1762,1113.6110999999999
20200121,3052.1419,1967.0268,1085.1151
20200122,3060.7545,1993.8991,1066.8554
20200123,2976.5281,1927.7418,1048.7863
20200203,2746.6056,1795.7744,950.8311999999999
20200204,2783.2875,1882.691,900.5964999999999
20200205,2818.0878,1939.6198,878.4679999999998
20200206,2866.5097,2012.2485,854.2612000000001
20200207,2875.9636,2015.7993,860.1643000000001
20200210,2890.4878,2042.1773,848.3104999999998
20200211,2901.6744,2028.4442,873.2302
20200212,2926.8991,2085.278,841.6211000000003
20200213,2906.0735,2064.5956,841.4778999999999
20200214,2917.0077,2069.2188,847.7889
20200217,2983.6224,2146.1776,837.4448000000002
20200218,2984.9716,2170.9493,814.0222999999996
20200219,2975.4019,2139.4372,835.9647
20200220,3030.1542,2186.7374,843.4168
20200221,3039.6692,2226.6389,813.0302999999999
20200224,3031.2333,2263.9716,767.2617
20200225,3013.0501,2287.3117,725.7383999999997
20200226,2987.9287,2180.7012,807.2275
20200227,2991.3288,2196.7138,794.6149999999998
20200228,2880.3038,2071.5665,808.7373000000002
20200302,2970.9312,2135.4152,835.5160000000001
20200303,2992.8968,2173.3465,819.5502999999999
20200304,3011.6657,2169.4428,842.2229000000002
20200305,3071.6771,2209.5883,862.0888
20200306,3034.5113,2192.9361,841.5752000000002
20200309,2943.2907,2093.0632,850.2275
20200310,2996.7618,2148.8097,847.9521000000004
20200311,2968.5174,2101.4635,867.0539000000003
20200312,2923.4856,2045.9255,877.5600999999999
20200313,2887.4265,2030.58,856.8465000000001
20200316,2789.2537,1910.7666,878.4871000000003
20200317,2779.6407,1917.7019,861.9387999999999
20200318,2728.7563,1887.0419,841.7144000000001
20200319,2702.1296,1894.9431,807.1865000000003
20200320,2745.6182,1915.0464,830.5717999999999
20200323,2660.1674,1827.0522,833.1151999999997
20200324,2722.4381,1876.9102,845.5278999999998
20200325,2781.5913,1937.8546,843.7367000000002
20200326,2764.9109,1927.2753,837.6355999999998
20200327,2772.2033,1903.881,868.3223
20200330,2747.2138,1860.4845,886.7293
20200331,2750.2962,1871.9174,878.3788000000002
20200401,2734.5215,1864.8002,869.7212999999999
20200402,2780.6379,1916.9506,863.6873000000003
20200403,2763.9874,1906.6747,857.3127
20200407,2820.7634,1969.7818,850.9815999999998
20200408,2815.3686,1964.7573,850.6112999999998
20200409,2825.9036,1997.1361,828.7675000000002
20200410,2796.6312,1949.8848,846.7463999999998
20200413,2783.0476,1923.0814,859.9661999999998
20200414,2827.283,1985.426,841.857
20200415,2811.1741,1977.5145,833.6596000000002
20200416,2819.935,2008.3881,811.5469
20200417,2838.4945,2020.7696,817.7248999999997
20200420,2852.5528,2043.437,809.1158
20200421,2827.0133,2023.9423,803.0710000000001
20200422,2843.9804,2043.1705,800.8099
20200423,2838.4994,2029.5244,808.9750000000001
20200424,2808.5293,2003.7478,804.7815
20200427,2815.4947,2018.6659,796.8288000000002
20200428,2810.0243,2030.7242,779.3000999999999
20200429,2822.4424,2030.4769,791.9655
20200430,2860.0822,2069.4321,790.6500999999998
20200506,2878.1402,2110.2665,767.8736999999996
20200507,2871.5232,2106.8418,764.6813999999999
20200508,2895.3444,2125.2433,770.1010999999999
20200511,2894.802,2102.8251,791.9769000000001
20200512,2891.5564,2124.15,767.4063999999998
20200513,2898.0495,2140.6809,757.3686000000002
20200514,2870.3422,2117.6473,752.6949
20200515,2868.4587,2124.3107,744.1480000000001
20200518,2875.4176,2114.8582,760.5594000000001
20200519,2898.576,2144.1207,754.4553000000001
20200520,2883.7378,2118.1192,765.6185999999998
20200521,2867.9237,2099.4317,768.4919999999997
20200522,2813.7654,2046.5956,767.1698000000001
20200525,2817.9697,2052.3022,765.6675
20200526,2846.5473,2112.9733,733.5740000000001
20200527,2836.8036,2071.4735,765.3301000000001
20200528,2846.2217,2054.964,791.2577000000001
20200529,2852.3512,2086.6658,765.6853999999998
20200601,2915.4311,2158.2231,757.2079999999996
20200602,2921.398,2145.2857,776.1123000000002
20200603,2923.3711,2143.1169,780.2541999999999
20200604,2919.2506,2151.3849,767.8656999999998
20200605,2930.7993,2166.3751,764.4241999999999
20200608,2937.7712,2153.5642,784.2070000000003
20200609,2956.1116,2181.5887,774.5229000000004
20200610,2943.7525,2201.9882,741.7643000000003
20200611,2920.8968,2195.6376,725.2592
20200612,2919.7408,2206.7641,712.9767000000002
20200615,2890.0306,2219.5495,670.4811
20200616,2931.7493,2260.4575,671.2918
20200617,2935.873,2263.9606,671.9124000000002
20200618,2939.3151,2266.0319,673.2831999999999
20200619,2967.6341,2319.4494,648.1847000000002
20200622,2965.2717,2342.8804,622.3912999999998
20200623,2970.6203,2382.0473,588.5729999999999
20200624,2979.5505,2382.4734,597.0771
20200629,2961.5164,2372.5363,588.9800999999998
20200630,2984.6741,2438.1967,546.4774000000002
20200701,3025.981,2419.6294,606.3516000000004
20200702,3090.5693,2424.3934,666.1759000000002
20200703,3152.8126,2462.5624,690.2502000000004
20200706,3332.8807,2529.487,803.3937000000001
20200707,3345.3369,2591.2634,754.0735
20200708,3403.4401,2651.9694,751.4706999999999
20200709,3450.5935,2757.6534,692.9400999999998
20200710,3383.3222,2778.4567,604.8654999999999
20200713,3443.2863,2889.4265,553.8598000000002
20200714,3414.6186,2858.6719,555.9467
20200715,3361.3044,2813.0607,548.2437
20200716,3210.0986,2646.2604,563.8381999999997
20200717,3214.1287,2662.4024,551.7263000000003
20200720,3314.149,2697.3006,616.8483999999999
20200721,3320.8947,2736.5118,584.3828999999996
20200722,3333.1635,2769.028,564.1355000000003
20200723,3325.1102,2799.6735,525.4367000000002
20200724,3196.7684,2627.8426,568.9258
20200727,3205.2268,2631.7619,573.4649
20200728,3227.9604,2666.5213,561.4391
20200729,3294.5521,2767.4018,527.1502999999998
20200730,3286.822,2743.6336,543.1884
20200731,3310.0065,2795.3998,514.6066999999998
20200803,3367.9658,2868.8821,499.08370000000014
20200804,3371.6875,2832.8447,538.8427999999999
20200805,3377.5648,2860.2415,517.3233
20200806,3386.4631,2814.3737,572.0893999999998
20200807,3354.0352,2749.9533,604.0818999999997
20200810,3379.2524,2735.2561,643.9962999999998
20200811,3340.29,2688.7004,651.5895999999998
20200812,3319.2656,2635.5022,683.7634000000003
20200813,3320.7261,2622.6405,698.0855999999999
20200814,3360.0988,2668.7124,691.3864000000003
20200817,3438.801,2696.3924,742.4085999999998
20200818,3451.0894,2701.0606,750.0288
20200819,3408.1288,2612.8354,795.2934
20200820,3363.8988,2587.8614,776.0374000000002
20200821,3380.6825,2632.452,748.2304999999997
20200824,3385.6383,2684.6293,701.009
20200825,3373.5781,2701.6042,671.9739
20200826,3329.7388,2644.144,685.5948000000003
20200827,3350.1128,2689.1705,660.9422999999997
20200828,3403.8066,2757.8387,645.9679000000001
20200831,3395.6775,2728.3134,667.3640999999998
20200901,3410.6068,2750.4235,660.1833000000001
20200902,3404.8017,2771.8503,632.9513999999999
20200903,3384.9806,2746.9528,638.0277999999998
20200904,3355.3666,2732.1546,623.212
20200907,3292.5907,2641.2016,651.3891000000003
20200908,3316.417,2650.629,665.788
20200909,3254.6279,2523.3957,731.2321999999999
20200910,3234.8234,2483.0316,751.7918000000004
20200911,3260.3461,2536.6181,723.7280000000001
20200914,3278.8138,2572.6012,706.2125999999998
20200915,3295.6795,2595.1539,700.5256000000004
20200916,3283.9244,2554.7996,729.1248
20200917,3270.435,2557.3211,713.1138999999998
20200918,3338.0897,2596.0818,742.0079000000001
20200921,3316.9351,2569.2194,747.7157000000002
20200922,3274.3015,2555.5441,718.7574
20200923,3279.7105,2599.8846,679.8259000000003
20200924,3223.1764,2535.8685,687.3078999999998
20200925,3219.4179,2540.4261,678.9917999999998
20200928,3217.5346,2521.246,696.2885999999999
20200929,3224.3593,2563.3794,660.9799000000003
20200930,3218.0521,2574.7583,643.2937999999999
20201009,3272.0762,2672.9344,599.1417999999999
20201012,3358.4652,2777.388,581.0772000000002
20201013,3359.7499,2784.7166,575.0332999999996
20201014,3340.7782,2764.2438,576.5344
20201015,3332.1832,2737.9628,594.2204000000002
20201016,3336.3582,2724.4966,611.8616000000002
20201019,3312.6671,2689.669,622.9981000000002
20201020,3328.1029,2740.583,587.5198999999998
20201021,3325.0247,2700.5327,624.4919999999997
20201022,3312.5005,2673.585,638.9155000000001
20201023,3277.9972,2600.8426,677.1545999999998
20201026,3251.1188,2617.7427,633.3761000000004
20201027,3254.3157,2650.7637,603.5520000000001
20201028,3269.238,2670.4815,598.7565
20201029,3272.7274,2699.9229,572.8045000000002
20201030,3224.5325,2655.8646,568.6678999999999
20201102,3225.1196,2708.3878,516.7318
20201103,3271.0744,2744.3137,526.7606999999998
20201104,3277.4402,2750.5536,526.8865999999998
20201105,3320.1333,2787.878,532.2552999999998
20201106,3312.159,2733.0715,579.0875000000001
20201109,3373.7337,2813.9978,559.7359000000001
20201110,3360.1485,2773.2176,586.9308999999998
20201111,3342.2025,2681.5244,660.6781000000001
20201112,3338.6788,2700.5098,638.1690000000003
20201113,3310.1046,2706.8134,603.2912000000001
20201116,3346.9692,2712.4087,634.5605
20201117,3339.895,2658.0921,681.8029000000001
20201118,3347.3034,2620.6722,726.6311999999998
20201119,3363.0876,2645.161,717.9265999999998
20201120,3377.7267,2667.0925,710.6342
20201123,3414.4899,2686.3577,728.1322
20201124,3402.8225,2674.7983,728.0242000000003
20201125,3362.3274,2615.5311,746.7963
20201126,3369.7334,2609.3862,760.3472000000002
20201127,3408.3071,2618.9908,789.3163
20201130,3391.7551,2631.8893,759.8658
20201201,3451.9384,2698.4431,753.4953
20201202,3449.3805,2682.9718,766.4087000000004
20201203,3442.1359,2712.5177,729.6182000000003
20201204,3444.5814,2730.8373,713.7440999999999
20201207,3416.6037,2726.4828,690.1208999999999
20201208,3410.1771,2746.2816,663.8955000000001
20201209,3371.964,2697.8256,674.1383999999998
20201210,3373.2758,2718.5452,654.7305999999999
20201211,3347.191,2687.7808,659.4101999999998
20201214,3369.1201,2726.601,642.5191
20201215,3367.2326,2758.8546,608.3779999999997
20201216,3366.9832,2760.6399,606.3433
20201217,3404.8732,2785.6153,619.2579000000001
20201218,3394.896,2780.7302,614.1658000000002
20201221,3420.5693,2882.4426,538.1267000000003
20201222,3356.7822,2811.7493,545.0329000000002
20201223,3382.3195,2842.9704,539.3490999999999
20201224,3363.1133,2820.7532,542.3600999999999
20201225,3396.5626,2840.8006,555.7620000000002
20201228,3397.2854,2842.8101,554.4753000000001
20201229,3379.0362,2812.9974,566.0387999999998
20201230,3414.4527,2900.5375,513.9151999999999
20201231,3473.0693,2966.2563,506.8130000000001
20210104,3502.9584,3078.1113,424.84709999999995
20210105,3528.6767,3097.977,430.6997000000001
20210106,3550.8767,3115.0913,435.78539999999975
20210107,3576.2046,3162.398,413.8065999999999
20210108,3570.1082,3150.7797,419.3285000000001
20210111,3531.4978,3092.8608,438.63700000000017
20210112,3608.3389,3180.3496,427.9893000000002
20210113,3598.6518,3130.2979,468.35390000000007
20210114,3565.9046,3089.1774,476.7271999999998
20210115,3566.3778,3089.9447,476.4331000000002
20210118,3596.2237,3149.2004,447.02329999999984
20210119,3566.3814,3084.4881,481.8933000000002
20210120,3583.092,3204.932,378.1600000000003
20210121,3621.2641,3283.721,337.54309999999987
20210122,3606.7496,3358.2377,248.51189999999997
20210125,3624.2381,3355.2401,268.99800000000005
20210126,3569.429,3258.3553,311.0736999999999
20210127,3573.3412,3281.0305,292.3107
20210128,3505.1759,3161.8634,343.3125
20210129,3483.0692,3128.8649,354.2042999999999
20210201,3505.2836,3159.9933,345.2903000000001
20210202,3533.6849,3228.6976,304.98730000000023
20210203,3517.308,3223.7662,293.54179999999997
20210204,3501.8592,3200.5493,301.30989999999974
20210205,3496.3329,3193.7066,302.6262999999999
20210208,3532.4467,3278.0603,254.38639999999987
20210209,3603.489,3334.2422,269.2467999999999
20210210,3655.088,3413.8101,241.27790000000005
20210218,3675.3571,3320.144,355.2131000000004
20210219,3696.168,3285.5347,410.63329999999996
20210222,3642.4449,3138.6723,503.7725999999998
20210223,3636.3573,3112.3574,523.9999000000003
20210224,3564.0799,3007.4559,556.6240000000003
20210225,3585.0458,2977.1759,607.8698999999997
20210226,3509.0804,2914.1127,594.9676999999997
20210301,3551.3998,2994.7508,556.6490000000003
20210302,3508.5912,2966.8915,541.6996999999997
20210303,3576.9045,2997.7492,579.1552999999999
20210304,3503.4916,2851.8732,651.6183999999998
20210305,3501.9867,2871.9719,630.0147999999999
20210308,3421.4141,2728.8437,692.5704000000001
20210309,3359.292,2633.4496,725.8424
20210310,3357.7372,2676.7018,681.0354000000002
20210311,3436.8313,2746.5754,690.2558999999997
20210312,3453.0777,2756.8127,696.2649999999999
20210315,3419.9456,2644.0149,775.9306999999999
20210316,3446.7334,2672.1171,774.6163000000001
20210317,3445.5509,2704.1362,741.4147000000003
20210318,3463.0681,2748.7258,714.3422999999998
20210319,3404.6634,2671.5179,733.1455000000001
20210322,3443.4392,2698.2613,745.1778999999997
20210323,3411.5088,2668.0818,743.4270000000001
20210324,3367.0606,2634.6142,732.4463999999998
20210325,3363.5915,2655.9988,707.5927000000001
20210326,3418.3267,2745.4001,672.9266000000002
20210329,3435.2958,2733.9632,701.3325999999997
20210330,3456.6766,2771.3221,685.3544999999999
20210331,3441.9115,2758.5015,683.4100000000003
20210401,3466.3315,2815.4134,650.9180999999999
20210402,3484.3924,2852.2293,632.1631000000002
20210406,3482.9674,2831.5985,651.3688999999999
20210407,3479.6256,2807.2008,672.4247999999998
20210408,3482.5548,2826.9895,655.5652999999998
20210409,3450.6772,2783.3266,667.3506000000002
20210412,3412.9477,2719.9533,692.9944
20210413,3396.47,2742.8524,653.6175999999996
20210414,3416.7212,2804.4092,612.3119999999999
20210415,3398.9875,2790.6441,608.3434000000002
20210416,3426.6178,2783.3734,643.2444
20210419,3477.5485,2898.7286,578.8199
20210420,3472.9427,2896.1076,576.8351000000002
20210421,3472.9298,2916.9745,555.9553000000001
20210422,3465.1138,2939.3949,525.7189000000003
20210423,3474.166,2994.4882,479.6778000000004
20210426,3441.1658,2969.4049,471.7609000000002
20210427,3442.6111,2986.0336,456.5774999999999
20210428,3457.0683,3050.5848,406.4834999999998
20210429,3474.9011,3051.4167,423.4843999999998
20210430,3446.8564,3091.3952,355.4612000000002
20210506,3441.2826,3014.8116,426.471
20210507,3418.8741,2910.4109,508.46320000000014
20210510,3427.9909,2921.7215,506.2693999999997
20210511,3441.8454,2921.3431,520.5023000000001
20210512,3462.7513,2960.355,502.3962999999999
20210513,3429.5361,2943.6175,485.91859999999997
20210514,3490.3762,3033.8056,456.5706
20210517,3517.6158,3112.7411,404.87469999999985
20210518,3529.0144,3090.1233,438.8910999999998
20210519,3510.9647,3114.724,396.24069999999983
20210520,3506.9444,3143.6158,363.3285999999998
20210521,3486.5569,3113.2585,373.29840000000013
20210524,3497.2821,3139.6858,357.5962999999997
20210525,3581.3418,3227.3554,353.98640000000023
20210526,3593.357,3196.8478,396.50919999999996
20210527,3608.8507,3226.1082,382.74249999999984
20210528,3600.7844,3232.2912,368.4931999999999
20210531,3615.4773,3309.069,306.40830000000005
20210601,3624.7138,3300.1588,324.55499999999984
20210602,3597.1379,3243.0218,354.1161000000002
20210603,3584.2121,3201.7845,382.4276
20210604,3591.8447,3242.6121,349.2326000000003
20210607,3599.541,3228.2435,371.2975000000001
20210608,3580.1063,3208.5718,371.53449999999975
20210609,3591.3965,3207.6258,383.77070000000003
20210610,3610.859,3285.5095,325.3494999999998
20210611,3589.7481,3298.4968,291.2512999999999
20210615,3556.559,3262.1879,294.3711000000003
20210616,3518.3292,3125.7015,392.6277
20210617,3525.6042,3188.5926,337.01160000000027
20210618,3525.0968,3239.2267,285.87009999999964
20210621,3529.1826,3270.5769,258.60570000000007
20210622,3557.412,3281.9923,275.4196999999999
20210623,3566.2199,3318.9462,247.2737000000002
20210624,3566.6539,3279.1588,287.49509999999964
20210625,3607.5618,3347.6994,259.8624
20210628,3606.3722,3412.8633,193.5088999999998
20210629,3573.1779,3406.2379,166.94000000000005
20210630,3591.197,3477.1779,114.01909999999998
20210701,3588.7816,3455.3587,133.42289999999957
20210702,3518.7595,3333.8973,184.86220000000003
20210705,3534.3222,3352.1166,182.20560000000023
20210706,3530.2589,3291.9878,238.27109999999993
20210707,3553.7155,3409.5893,144.1261999999997
20210708,3525.5039,3432.957,92.54690000000028
20210709,3524.0881,3409.3093,114.77880000000005
20210712,3547.8362,3534.763,13.07320000000027
20210713,3566.5225,3514.9772,51.545300000000225
20210714,3528.5011,3488.627,39.8741
20210715,3564.5902,3537.3914,27.19880000000012
20210716,3539.3038,3432.6472,106.65660000000025
20210719,3539.1225,3449.5263,89.59619999999995
20210720,3536.7905,3463.7913,72.9992000000002
20210721,3562.6611,3560.0455,2.615599999999631
20210722,3574.7344,3544.4355,30.298899999999776
20210723,3550.3964,3469.873,80.52340000000004
20210726,3467.4409,3371.2278,96.21309999999994
20210727,3381.1833,3232.8387,148.34460000000036
20210728,3361.5895,3284.9198,76.66969999999992
20210729,3411.724,3459.7214,-47.99739999999974
20210730,3397.3574,3440.1817,-42.82430000000022
20210802,3464.2854,3493.3591,-29.073699999999917
20210803,3447.9914,3477.2287,-29.237300000000232
20210804,3477.2186,3563.1267,-85.90809999999965
20210805,3466.5491,3532.5003,-65.95119999999997
20210806,3458.2277,3490.9015,-32.67380000000003
20210809,3494.6348,3456.7468,37.88799999999992
20210810,3529.9309,3468.6696,61.261299999999665
20210811,3532.6213,3437.0582,95.56309999999985
20210812,3524.7374,3386.4321,138.3053
20210813,3516.2989,3345.1262,171.17269999999962
20210816,3517.3447,3301.3907,215.95400000000018
20210817,3446.976,3224.1529,222.82310000000007
20210818,3485.2859,3248.3732,236.91269999999986
20210819,3465.5546,3278.3568,187.19779999999992
20210820,3427.3338,3192.9003,234.4335000000001
20210823,3477.1321,3293.7697,183.36239999999998
20210824,3514.471,3330.5802,183.89080000000013
20210825,3540.3837,3348.6624,191.7212999999997
20210826,3501.6643,3264.45,237.2143000000001
20210827,3522.1567,3257.0715,265.0852
20210830,3528.1512,3271.8026,256.3485999999998
20210831,3543.9402,3214.1169,329.8233
20210901,3567.1008,3186.8498,380.2510000000002
20210902,3597.0426,3138.8034,458.23920000000044
20210903,3581.7344,3102.1449,479.58950000000004
20210906,3621.8593,3228.0878,393.7715000000003
20210907,3676.5866,3251.4866,425.0999999999999
20210908,3675.1865,3219.9467,455.23979999999983
20210909,3693.1296,3221.9407,471.1889000000001
20210910,3703.1103,3232.0104,471.0998999999997
20210913,3715.3723,3194.2747,521.0976
20210914,3662.6015,3236.5471,426.05440000000044
20210915,3656.2232,3200.3995,455.8236999999999
20210916,3607.0922,3128.8448,478.2474000000002
20210917,3613.9663,3193.261,420.7053000000001
20210922,3628.4897,3164.328,464.1617000000001
20210923,3642.2204,3182.4669,459.75350000000026
20210924,3613.0673,3207.8166,405.25070000000005
20210927,3582.8307,3231.5824,351.2483000000002
20210928,3602.2184,3211.454,390.7644
20210929,3536.2944,3175.1521,361.14230000000043
20210930,3568.1668,3244.6455,323.5212999999999
20211008,3592.1666,3243.2037,348.9629
20211011,3591.7087,3196.1887,395.52
20211012,3546.9362,3138.2627,408.6734999999999
20211013,3561.7623,3210.1586,351.60369999999966
20211014,3558.2795,3215.7355,342.5440000000003
20211015,3572.3662,3276.3209,296.04529999999977
20211018,3568.1379,3276.4839,291.654
20211019,3593.1533,3297.2933,295.8600000000001
20211020,3587.0009,3285.1216,301.87930000000006
20211021,3594.7831,3279.4871,315.2960000000003
20211022,3582.6036,3284.9108,297.6927999999998
20211025,3609.8626,3338.624,271.23860000000013
20211026,3597.6377,3327.5373,270.10040000000026
20211027,3562.3052,3308.9619,253.3433
20211028,3518.4166,3278.3587,240.0578999999998
20211029,3547.3361,3350.665,196.67110000000002
20211101,3544.4795,3331.9148,212.5646999999999
20211102,3505.6283,3339.597,166.03129999999965
20211103,3498.5368,3327.0855,171.45129999999972
20211104,3526.8657,3362.2485,164.61719999999968
20211105,3491.5677,3352.7544,138.81330000000025
20211108,3498.6308,3380.292,118.33879999999999
20211109,3507.0018,3409.9421,97.0596999999998
20211110,3492.4616,3399.6626,92.79899999999998
20211111,3532.7858,3433.2408,99.54500000000007
20211112,3539.1002,3430.1413,108.95890000000009
20211115,3533.3026,3401.874,131.4286000000002
20211116,3521.7867,3393.7147,128.07200000000012
20211117,3537.3662,3421.3289,116.03729999999996
20211118,3520.7106,3383.9061,136.80449999999973
20211119,3560.3734,3418.9597,141.41370000000006
20211122,3582.0797,3505.7268,76.35289999999986
20211123,3589.0894,3492.7692,96.32019999999966
20211124,3592.7025,3478.6624,114.04009999999971
20211125,3584.1788,3474.4511,109.72769999999991
20211126,3564.0894,3468.8655,95.22389999999996
20211129,3562.6968,3503.4088,59.28800000000001
20211130,3563.8872,3495.5926,68.29460000000017
20211201,3576.8853,3473.3664,103.51890000000003
20211202,3573.8358,3466.914,106.92179999999962
20211203,3607.4322,3478.6656,128.76660000000038
20211206,3589.3061,3405.9346,183.37149999999974
20211207,3595.0882,3368.7844,226.30380000000014
20211208,3637.5675,3424.7038,212.86370000000034
20211209,3673.0412,3459.3187,213.7225000000003
20211210,3666.3479,3466.797,199.55090000000018
20211213,3681.082,3496.9616,184.1203999999998
20211214,3661.5253,3495.0595,166.46579999999994
20211215,3647.6303,3464.7577,182.8725999999997
20211216,3675.016,3490.4491,184.56690000000026
20211217,3632.3638,3434.3394,198.02440000000024
20211220,3593.6019,3332.6061,260.99580000000014
20211221,3625.1251,3350.4288,274.69630000000006
20211222,3622.6178,3368.6989,253.91890000000012
20211223,3643.3391,3373.7033,269.6358
20211224,3618.0535,3297.106,320.94749999999976
20211227,3615.9741,3293.8113,322.16280000000006
20211228,3630.1115,3328.5592,301.55229999999983
20211229,3597.0002,3281.8971,315.1030999999998
20211230,3619.1886,3322.7947,296.39390000000003
20211231,3639.7754,3322.6725,317.10289999999986
20220104,3632.3289,3250.159,382.16989999999987
20220105,3595.1761,3161.5072,433.6689000000001
20220106,3586.0792,3127.4798,458.59940000000006
20220107,3579.5427,3096.8812,482.66150000000016
20220110,3593.5187,3095.6894,497.8292999999999
20220111,3567.4409,3056.1533,511.2876000000001
20220112,3597.4321,3136.6852,460.7469000000001
20220113,3555.2585,3083.1414,472.11709999999994
20220114,3521.2559,3119.4077,401.8481999999999
20220117,3541.666,3170.4078,371.2582000000002
20220118,3569.9144,3144.3336,425.5808000000002
20220119,3558.1796,3075.9766,482.203
20220120,3555.0629,3065.9942,489.0686999999998
20220121,3522.5679,3034.6795,487.8883999999998
20220124,3524.105,3056.4336,467.6714000000002
20220125,3433.0612,2974.9553,458.1059
20220126,3455.6679,3004.4123,451.25559999999996
20220127,3394.2474,2906.7627,487.4847
20220128,3361.4397,2908.9448,452.4948999999997
20220207,3429.5809,2917.8638,511.71709999999985
20220208,3452.6288,2846.4823,606.1464999999998
20220209,3479.9458,2883.5971,596.3487
20220210,3485.9071,2826.5166,659.3905
20220211,3462.9479,2746.3826,716.5653000000002
20220214,3428.8821,2732.0103,696.8717999999999
20220215,3446.0885,2816.4435,629.645
20220216,3465.8305,2818.3969,647.4335999999998
20220217,3468.0354,2839.8252,628.2102
20220218,3490.7573,2826.8125,663.9448000000002
20220221,3490.6123,2804.5979,686.0143999999996
20220222,3457.146,2765.9101,691.2359000000001
20220223,3489.1465,2843.8657,645.2808
20220224,3429.9564,2783.8992,646.0572000000002
20220225,3451.4061,2855.8029,595.6032
20220228,3462.3064,2881.3065,580.9998999999998
20220301,3488.8347,2885.7862,603.0484999999999
20220302,3484.1916,2834.6359,649.5556999999999
20220303,3481.1125,2791.9489,689.1636000000003
20220304,3447.649,2748.6382,699.0108
20220307,3372.8552,2630.371,742.4841999999999
20220308,3293.5301,2582.9858,710.5443
20220309,3256.3884,2566.719,689.6693999999998
20220310,3296.0922,2635.1938,660.8984
20220311,3309.7467,2665.4618,644.2849000000001
20220314,3223.5328,2570.4473,653.0855000000001
20220315,3063.9652,2504.7825,559.1827000000003
20220316,3170.7103,2635.0826,535.6277
20220317,3215.0445,2710.7262,504.3182999999999
20220318,3251.0724,2713.7948,537.2775999999999
20220321,3253.6857,2726.1798,527.5059000000001
20220322,3259.8619,2688.2342,571.6277
20220323,3271.0325,2715.9539,555.0785999999998
20220324,3250.2644,2706.2149,544.0495000000001
20220325,3212.2399,2637.944,574.2959000000001
20220328,3214.5027,2594.1284,620.3743
20220329,3203.9393,2592.6659,611.2734
20220330,3266.5959,2696.826,569.7698999999998
20220331,3252.2029,2659.4925,592.7104000000004
20220401,3282.7166,2666.9696,615.7470000000003
20220406,3283.4261,2633.9101,649.5160000000001
20220407,3236.6951,2578.5331,658.1619999999998
20220408,3251.8502,2569.9108,681.9393999999998
20220411,3167.1259,2462.0435,705.0823999999998
20220412,3213.3295,2523.6942,689.6352999999999
20220413,3186.8244,2466.8414,719.9830000000002
20220414,3225.6412,2466.2933,759.3479000000002
20220415,3211.2448,2460.3624,750.8824
20220418,3195.524,2487.774,707.75
20220419,3194.0287,2453.5454,740.4832999999999
20220420,3151.0498,2363.6526,787.3971999999999
20220421,3079.8077,2312.4557,767.3519999999999
20220422,3086.9193,2296.5954,790.3238999999999
20220425,2928.5118,2169.0038,759.5080000000003
20220426,2886.4257,2150.5126,735.9130999999998
20220427,2958.282,2269.1711,689.1109000000001
20220428,2975.4848,2227.6548,747.8300000000004
20220429,3047.0624,2319.137,727.9253999999996
20220505,3067.7587,2288.4037,779.355
20220506,3001.5605,2244.9688,756.5917
20220509,3004.1409,2228.0731,776.0677999999998
20220510,3035.8442,2276.345,759.4992000000002
20220511,3058.7027,2346.1516,712.5510999999997
20220512,3054.994,2351.2714,703.7226
20220513,3084.2845,2358.1607,726.1238000000003
20220516,3073.7488,2331.2302,742.5185999999999
20220517,3093.6965,2369.0891,724.6073999999999
20220518,3085.9768,2365.3769,720.5998999999997
20220519,3096.9648,2377.1266,719.8382000000001
20220520,3146.5673,2417.3487,729.2186000000002
20220523,3146.8573,2410.1221,736.7352000000001
20220524,3070.9272,2318.0748,752.8524000000002
20220525,3107.4641,2325.5974,781.8667
20220526,3123.1079,2321.1339,801.9740000000002
20220527,3130.2394,2322.4816,807.7577999999999
20220530,3149.0607,2350.3844,798.6763000000001
20220531,3186.4271,2405.0849,781.3422
20220601,3182.1566,2428.9565,753.2001
20220602,3195.458,2458.2562,737.2018000000003
20220606,3236.3719,2554.6587,681.7132000000001
20220607,3241.7635,2554.6265,687.1370000000002
20220608,3263.7934,2576.335,687.4584
20220609,3238.9543,2500.2052,738.7491
20220610,3284.8341,2556.4729,728.3611999999998
20220613,3255.5511,2546.488,709.0631000000003
20220614,3288.9066,2548.3144,740.5921999999996
20220615,3305.4066,2575.0857,730.3208999999997
20220616,3285.3845,2585.4709,699.9136000000003
20220617,3316.7857,2657.2122,659.5735
20220620,3315.4302,2710.1412,605.2889999999998
20220621,3306.7186,2692.9849,613.7337000000002
20220622,3267.2016,2677.2851,589.9164999999998
20220623,3320.1487,2760.1019,560.0468000000001
20220624,3349.747,2824.4396,525.3073999999997
20220627,3379.1852,2830.5971,548.5880999999999
20220628,3409.2103,2840.4195,568.7908000000002
20220629,3361.5177,2768.6104,592.9072999999999
20220630,3398.6161,2810.6011,588.0150000000003
20220701,3387.6373,2781.943,605.6942999999997
20220704,3405.4267,2834.6891,570.7375999999999
20220705,3404.0252,2825.1309,578.8942999999999
20220706,3355.3497,2802.715,552.6347000000001
20220707,3364.398,2849.7057,514.6923000000002
20220708,3356.0778,2817.6391,538.4387000000002
20220711,3313.584,2767.4611,546.1228999999998
20220712,3281.4665,2702.6933,578.7732000000001
20220713,3284.2918,2746.8598,537.4319999999998
