trade_date,close
20220126,4712.3109
20220127,4619.8765
20220128,4563.772
20220207,4634.0899
20220208,4608.7729
20220209,4652.0609
20220210,4639.8625
20220211,4601.3953
20220214,4551.6878
20220215,4600.1025
20220216,4617.9893
20220217,4629.1649
20220218,4651.2358
20220221,4634.3141
20220222,4574.1527
20220223,4623.0465
20220224,4529.3189
20220225,4573.4247
20220228,4581.6459
20220301,4619.6862
20220302,4578.6007
20220303,4551.6283
20220304,4496.4301
20220307,4352.7775
20220308,4265.391
20220309,4226.3463
20220310,4292.8374
20220311,4306.5217
20220314,4174.7577
20220315,3983.812
20220316,4156.081
20220317,4237.6956
20220318,4265.9017
20220321,4258.7459
20220322,4255.295
20220323,4276.5174
20220324,4251.3061
20220325,4174.5742
20220328,4148.4663
20220329,4134.1441
20220330,4254.0989
20220331,4222.5968
20220401,4276.158
20220406,4263.8411
20220407,4209.0998
20220408,4230.7669
20220411,4100.0703
20220412,4179.9727
20220413,4139.737
20220414,4191.5684
20220415,4188.7472
20220418,4166.3844
20220419,4134.9017
20220420,4070.7889
20220421,3995.83
20220422,4013.2498
20220425,3814.9127
20220426,3784.1198
20220427,3895.5361
20220428,3921.1073
20220429,4016.241
20220505,4010.2102
20220506,3908.815
20220509,3877.4364
20220510,3919.8684
20220511,3976.4231
20220512,3958.74
20220513,3988.6002
20220516,3956.5378
20220517,4005.8934
20220518,3991.9069
20220519,3999.5984
20220520,4077.5998
20220523,4053.9823
20220524,3959.1541
20220525,3983.1784
20220526,3993.0446
20220527,4001.2988
20220530,4029.0179
20220531,4091.5176
20220601,4083.1772
20220602,4089.5682
20220606,4166.085
20220607,4179.1285
20220608,4219.8122
20220609,4175.6747
20220610,4238.9936
20220613,4189.3527
20220614,4222.3114
20220615,4278.2178
20220616,4250.0614
20220617,4309.0444
20220620,4330.4328
20220621,4325.5657
20220622,4270.6227
20220623,4343.8781
20220624,4394.7723
20220627,4444.2639
20220628,4490.5166
20220629,4421.357
20220630,4485.0108
20220701,4466.7179
20220704,4496.0303
20220705,4489.5383
20220706,4423.9698
20220707,4443.4736
20220708,4428.781
20220711,4354.6167
20220712,4313.6184
20220713,4321.4617
20220714,4322.0742
20220715,4248.5273
20220718,4292.5858
20220719,4269.3401
20220720,4283.8027
20220721,4236.0578
20220722,4238.2341
20220725,4212.6441
20220726,4245.9758
20220727,4225.0357
20220728,4225.6733
20220729,4170.1019
20220801,4188.6784
20220802,4107.024
20220803,4066.9754
20220804,4101.5367
20220805,4156.9111
20220808,4148.0746
20220809,4156.2907
20220810,4109.7373
20220811,4193.5428
20220812,4191.152
20220815,4185.6794
20220816,4177.837
20220817,4216.9586
20220818,4180.0996
20220819,4151.0738
20220822,4181.3965
20220823,4161.0823
20220824,4082.4195
20220825,4116.2396
20220826,4107.5455
20220829,4089.5205
20220830,4075.7937
20220831,4078.8402
20220901,4043.7395
20220902,4023.6131
20220905,4015.4264
20220906,4052.2802
20220907,4054.983
20220908,4037.6839
20220909,4093.7874
20220913,4111.1145
20220914,4065.359
20220915,4027.1186
20220916,3932.6826
20220919,3928.0001
20220920,3932.8361
20220921,3903.7348
20220922,3869.344
20220923,3856.0212
20220926,3836.6773
20220927,3892.295
20220928,3828.7098
20220929,3827.1434
20220930,3804.8853
20221010,3720.9365
20221011,3727.6867
20221012,3784.3064
20221013,3752.6729
20221014,3842.4698
20221017,3846.4119
20221018,3838.2667
20221019,3776.5335
20221020,3754.9269
20221021,3742.8929
20221024,3633.3733
20221025,3627.4542
20221026,3656.9027
20221027,3631.1448
20221028,3541.3295
20221031,3508.7034
20221101,3634.1732
20221102,3677.8051
20221103,3647.8966
20221104,3767.1746
20221107,3775.2971
20221108,3749.3251
20221109,3714.2704
20221110,3685.6885
20221111,3788.4387
20221114,3794.0171
20221115,3865.9726
20221116,3834.3899
20221117,3818.664
20221118,3801.5686
20221121,3769.1269
20221122,3769.5727
20221123,3773.5287
20221124,3756.8082
20221125,3775.7764
20221128,3733.2424
20221129,3848.4224
20221130,3853.0365
20221201,3894.7687
20221202,3870.9478
20221205,3946.8759
20221206,3968.1979
20221207,3958.4409
20221208,3959.1798
20221209,3998.2442
20221212,3953.4433
20221213,3945.6813
20221214,3954.8857
20221215,3951.9885
20221216,3954.227
20221219,3893.2207
20221220,3829.0173
20221221,3830.5384
20221222,3836.028
20221223,3828.2188
20221226,3843.4887
20221227,3887.854
20221228,3871.2644
20221229,3856.7007
20221230,3871.6338
20230103,3887.8992
20230104,3892.9477
20230105,3968.5782
20230106,3980.8888
20230109,4013.1196
20230110,4017.4737
20230111,4010.0309
20230112,4017.8692
20230113,4074.3772
20230116,4137.9643
20230117,4137.2422
20230118,4130.3143
20230119,4156.0077
20230120,4181.5267
20230130,4201.345
20230131,4156.8578
20230201,4195.9332
20230202,4181.1493
20230203,4141.6319
20230206,4086.8779
20230207,4094.2335
20230208,4076.1411
20230209,4130.8565
20230210,4106.3097
20230213,4143.574
20230214,4145.2902
20230215,4123.6893
20230216,4093.4876
20230217,4034.507
20230220,4133.4896
20230221,4144.3536
20230222,4106.9506
20230223,4103.6463
20230224,4061.0457
20230227,4043.8444
20230228,4069.4587
20230301,4126.9415
20230302,4117.7377
20230303,4130.5513
20230306,4109.0102
20230307,4048.8519
20230308,4034.1077
20230309,4019.8505
20230310,3967.1352
20230313,4008.686
20230314,3984.6956
20230315,3986.902
20230316,3939.1505
20230317,3958.8194
20230320,3939.077
20230321,3982.3782
20230322,3999.4427
20230323,4039.0895
20230324,4027.0457
20230327,4012.4771
20230328,3999.5147
20230329,4006.144
20230330,4038.5257
20230331,4050.9257
20230403,4090.5676
20230404,4103.1052
20230406,4096.64
20230407,4123.2799
20230410,4104.8118
20230411,4100.1479
20230412,4097.2876
20230413,4068.9786
20230414,4091.9988
20230417,4149.3836
20230418,4162.032
20230419,4124.5589
20230420,4113.0192
20230421,4032.5672
20230424,3982.6429
20230425,3962.6658
20230426,3959.2323
20230427,3988.4185
20230428,4029.0858
20230504,4030.2471
20230505,4016.8774
20230508,4062.6624
20230509,4027.8754
20230510,3996.8695
20230511,3990.6637
20230512,3937.7622
20230515,3998.8872
20230516,3978.2054
20230517,3960.165
20230518,3956.0701
20230519,3944.5403
20230522,3969.3277
20230523,3913.1882
20230524,3859.0935
20230525,3850.4996
20230526,3850.9511
20230529,3833.9416
20230530,3837.7531
20230531,3798.5434
20230601,3806.8679
20230602,3861.8337
20230605,3844.2492
20230606,3808.1629
20230607,3789.3418
20230608,3820.1867
20230609,3836.7026
20230612,3844.4324
20230613,3864.9074
20230614,3864.0247
20230615,3925.4994
20230616,3963.3509
20230619,3930.9079
20230620,3924.2377
20230621,3864.0323
20230626,3809.6962
20230627,3845.4334
20230628,3840.7986
20230629,3821.8435
20230630,3842.4516
20230703,3892.8821
20230704,3899.0133
20230705,3868.8054
20230706,3842.7547
20230707,3825.6988
20230710,3844.3269
20230711,3869.4861
20230712,3843.4369
20230713,3898.4229
20230714,3899.1027
20230717,3867.1749
20230718,3854.9393
20230719,3850.8663
